grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
2618,P1,28.709893939469687,1.613728705657424,27.096165233812265,0.893566232204994
2619,P1,29.745043146937522,1.5804311701630547,28.164611976774466,0.8990961059893482
2620,P1,30.89442056476616,1.5457949463294978,29.348625618436664,0.9046988485140746
2621,P1,32.16962217571691,1.5100767072335832,30.659545468483326,0.9103271847838271
2622,P1,33.57939982225796,1.4735734742248816,32.10582634803308,0.9159230538441804
2623,P1,35.1267589458884,1.436613347960356,33.690145597928044,0.9214178967730478
2624,P1,36.806053935848325,1.3995435397449807,35.40651039610334,0.9267362045240075
2625,P1,38.60164366378256,1.362716545239342,37.23892711854322,0.9318034099326473
2626,P1,40.489665127994506,1.3264755974048095,39.1631895305897,0.936556766148479
2627,P1,42.44304423721953,1.2911406766297875,41.151903560589744,0.9409550822006553
2628,P1,44.437670246884814,1.256996305278557,43.18067394160626,0.9449827999579069
2629,P1,46.45666933241977,1.2242821167983604,45.23238721562141,0.9486469091078324
2630,P1,48.491099206882126,1.1931868145560054,47.29791239232612,0.9519692478204814
2631,P1,50.537788922360434,1.1638457002564324,49.373943222104,0.9549783789718979
2632,P1,52.59627192561573,1.1363415400254944,51.45993038559024,0.9577038425368194
2633,P1,54.666359302006576,1.1107082160994086,53.555651085907165,0.9601733018416982
2634,P1,56.74689701313395,1.0869364214625976,55.65996059167136,0.9624117456197402
2635,P1,58.83552867016534,1.0649805982789624,57.770548071886374,0.9644416846772954
2636,P1,60.92902021275585,1.0447663763784187,59.88425383637743,0.966283603636974
2637,P1,63.023719209756344,1.0261978983267608,61.99752131142958,0.967956308308875
2638,P1,65.11585108782275,1.0091645829887639,64.10668650483399,0.9694770708860726
2639,P1,67.2015162767156,0.9935470465790354,66.20796923013656,0.9708616137837164
2640,P1,69.27640774075648,0.9792220463346375,68.29718569442184,0.972124026236697
2641,P1,71.3353863024998,0.9660664256623863,70.36931987683741,0.9732767077504074
2642,P1,73.37210452929116,0.9539601184569022,72.41814441083426,0.9743304015091344
2643,P1,75.37884874783282,0.9427883176838587,74.43606043014896,0.9752943371255376
2644,P1,77.34669037919232,0.9324429356250739,76.41424744356725,0.9761764624583912
2645,P1,79.26594059407677,0.9228234874358802,78.34311710664089,0.9769837208989075
2646,P1,81.12682298120802,0.9138375222677494,80.21298545894027,0.9777223265473578
2647,P1,82.6587930412587,0.9066203527507025,81.752172688508,0.9783015408904636
2648,P1,83.59334679483165,0.9023464363082939,82.69100035852335,0.9786415993099221
2678,P1,22.20255123396748,1.8731494491710634,20.329401784796417,0.8443950210360501
2679,P1,22.645076646602785,1.8606187607678866,20.784457885834897,0.8481480545776912
2680,P1,23.05733137102533,1.8463318296311035,21.210999541394226,0.8517220687772201
2681,P1,23.507432866317416,1.830543057231629,21.676889809085786,0.8555099221220486
2682,P1,23.99932924195382,1.8131463255153861,22.186182916438433,0.8595139531831307
2683,P1,24.537492326699706,1.7940436880817354,22.74344863861797,0.8637342168664499
2684,P1,25.12701454046291,1.7731502167445834,23.353864323718327,0.8681680775751015
2685,P1,25.77372096370065,1.7503995377287747,24.023321425971876,0.8728097751470119
2686,P1,26.48428784277305,1.7257498943267136,24.758537948446335,0.8776499407473578
2687,P1,27.266346133370988,1.6991904634408375,25.567155669930152,0.8826750225902694
2688,P1,28.12852991416363,1.6707475327820305,26.457782381381598,0.8878665742310958
2689,P1,29.080406445516633,1.6404900277337218,27.43991641778291,0.8932003804536011
2691,P1,31.29420552123005,1.575043910395744,29.719161610834306,0.9041630741418581
2692,P1,32.53811424451313,1.5405574180298358,30.997556826483297,0.909588176834773
2693,P1,33.983517556328145,1.5043662198653291,32.47915133646281,0.9152180372685669
2694,P1,35.51946459762746,1.467738447543966,34.051726150083496,0.9206353372677865
2695,P1,37.17835896871678,1.4306812585038793,35.7476777102129,0.9258887944334238
2696,P1,38.94640205770568,1.39354254301902,37.55285951468666,0.9309100418053629
2697,P1,40.80197338284516,1.356674252006593,39.44529913083857,0.9356395744115352
2698,P1,42.71916624882882,1.3204178779877513,41.39874837084107,0.9400349524561599
2699,P1,44.67312149386478,1.2850905966385522,43.38803089722622,0.9440756923220648
2700,P1,46.64482827305904,1.2509732790489994,45.39385499401004,0.9477627166260906
2701,P1,48.62328993989035,1.2183013356571324,47.40498860423322,0.9511130642309634
2702,P1,50.60470019529592,1.187258971829322,49.4174412234666,0.9541527684636062
2703,P1,52.589882650268166,1.157977000545764,51.4319056497224,0.9569107678680102
2704,P1,54.58155657928898,1.1305339524752076,53.451022626813774,0.9594151308384081
2705,P1,56.582358460463176,1.1049599136380983,55.47739854682508,0.9616914100089572
2706,P1,58.59382061990016,1.081242341087854,57.512578278812306,0.9637623393277456
2707,P1,60.616087591289634,1.0593330599343185,59.55675453135532,0.9656481285818909
2708,P1,62.64801702573956,1.0391557070955215,61.60886131864404,0.9673668758556848
2709,P1,64.68734761628917,1.020613020976262,63.66673459531291,0.9689348745242465
2710,P1,66.73074019162314,1.003593542466899,65.72714664915624,0.970366770081277
2711,P1,68.77365195631245,0.9879774585755686,67.78567449773688,0.9716756197680003
2712,P1,70.81013262246132,0.9736414638481938,69.83649115861313,0.9728729374781121
2713,P1,72.83269061191154,0.9604626257472741,71.87222798616428,0.9739687875200563
2714,P1,74.83235576948532,0.9483213164165525,73.88403445306876,0.9749719492386806
2715,P1,76.79899144043068,0.9371033184819915,75.8618881219487,0.9758901364575033
2716,P1,78.72183250179332,0.9267012331933854,77.79513126859993,0.9767302374635851
