period,grid_cell,CTI
P4,1328,8.25718792524216
P4,1339,8.098707143478439
P4,1340,8.183841645065014
P4,1341,8.163521572767054
P4,1344,8.216156009343182
P4,1345,8.191329990361687
P4,1346,8.301209163440786
P4,1348,8.181569796901858
P4,1349,8.20499997896983
P4,1351,8.266946475371398
P4,1352,8.291054574567482
P4,1353,8.41568405336915
P4,1354,8.483205971542693
P4,1355,8.586326368149285
P4,1357,8.348351228853272
P4,1358,8.740572516893472
P4,1359,9.088610028633946
P4,1360,8.107702974551929
P4,1361,8.18790515341543
P4,1377,8.548151499295779
P4,1379,8.67272207852498
P4,1380,8.586872126630618
P4,1381,8.689669578254279
P4,1382,8.539088307776206
P4,1383,9.20937472448602
P4,1384,8.748068736430541
P4,1385,8.455876722853702
P4,1386,8.517322553352443
P4,1393,8.38442988609704
P4,1400,8.459091138875202
P4,1410,8.065104310203182
P4,1412,8.031387027846662
P4,1413,8.021224394847442
P4,1414,8.076626867261403
P4,1415,8.142394489285056
P4,1416,8.282133560766129
P4,1417,8.313686442127292
P4,1418,8.592807217420887
P4,1419,8.423769193681078
P4,1420,8.419533424194409
P4,1421,8.283990736254461
P4,1422,8.328508940444525
P4,1423,8.349044547571795
P4,1424,8.317435787196176
P4,1425,8.419993506681422
P4,1426,8.553445830543756
P4,1427,8.50222219052917
P4,1428,8.590634083597484
P4,1429,8.267960319793838
P4,1430,8.239218173821946
P4,1448,9.195364241279837
P4,1449,8.581262576394048
P4,1450,8.51548676902626
P4,1452,8.425691880596135
P4,1453,8.34367427185998
P4,1454,8.423047972266806
P4,1455,8.323385793623025
P4,1456,8.451408788562883
P4,1462,8.753977121707237
P4,1465,8.53828429461169
P4,1466,8.441620491401466
P4,1468,8.541313929407176
P4,1471,8.419755787579627
P4,1476,8.481808920194709
P4,1479,8.373769503439368
P4,1480,8.285843777465587
P4,1481,8.298515766405538
P4,1482,8.310316013690205
P4,1483,8.190332964654603
P4,1484,8.199324994303367
P4,1485,8.19452386166011
P4,1486,8.190580213419974
P4,1487,8.300282940163418
P4,1488,8.422442405644553
P4,1489,8.51707451217116
P4,1490,8.400747845688882
P4,1491,8.795600377991683
P4,1492,8.552119285753744
P4,1493,8.315805340927813
P4,1494,8.56582863824663
P4,1495,8.840421893476428
P4,1496,8.838878023806936
P4,1497,9.177040456342423
P4,1498,8.636307359424297
P4,1499,8.621208043929975
P4,1500,8.690510561585938
P4,1502,8.941626083291512
P4,1518,9.010511116630223
P4,1520,9.039917310531044
P4,1521,8.987416104566183
P4,1522,9.158394235479344
P4,1523,9.248337049517103
P4,1528,9.703626112952652
P4,1529,9.67229394453309
P4,1533,8.622243432614397
P4,1536,8.680781655609964
P4,1537,8.493676854677105
P4,1538,8.42371527576614
P4,1539,8.484914973352758
P4,1540,8.557974256545219
P4,1542,8.72547791366625
P4,1550,8.409769921808573
P4,1551,8.378941458342933
P4,1552,8.431683167875262
P4,1553,8.467035296475224
P4,1554,8.421829386706724
P4,1555,8.666077404496017
P4,1556,8.78057299243565
P4,1557,8.775277386224413
P4,1558,8.806735658512048
P4,1559,8.80765245008203
P4,1560,8.788220598177928
P4,1561,8.801443353305428
P4,1562,8.818504709025584
P4,1563,8.838936038417398
P4,1564,8.862226797142293
P4,1565,8.88783387361687
P4,1566,8.66914462867731
P4,1567,8.701779279274902
P4,1568,8.84277532406239
P4,1569,8.837819560321078
P4,1570,8.91108948469636
P4,1571,8.997602163835932
P4,1586,9.52670260109928
P4,1587,9.38900929792899
P4,1588,9.429347649427175
P4,1589,9.541126160214718
P4,1590,9.488806357935657
P4,1591,9.25289328732568
P4,1592,8.431523319115469
P4,1593,8.532247116069982
P4,1594,9.885661736369187
P4,1602,9.110279896099808
P4,1608,8.434275393360076
P4,1609,8.775178809712092
P4,1610,9.051968146376431
P4,1612,9.056899813805153
P4,1613,8.801532264816684
P4,1614,8.441541640811655
P4,1616,8.42128119900205
P4,1617,8.452834487991291
P4,1618,8.447572593700626
P4,1619,8.533804172233879
P4,1620,8.524662148905076
P4,1621,8.66921192638807
P4,1622,8.699536605132314
P4,1623,8.680116552290642
P4,1624,8.862026520720397
P4,1625,8.852685767661201
P4,1626,8.763545685570552
P4,1627,8.223298578689416
P4,1629,8.821630039353575
P4,1630,8.824919789511847
P4,1631,8.83298698745751
P4,1632,8.719157813561903
P4,1633,8.930945419728495
P4,1634,9.020682579819539
P4,1635,9.016369683608326
P4,1636,9.0086127706156
P4,1637,9.067454145660058
P4,1639,8.736491461269301
P4,1640,8.901879227793136
P4,1641,9.044317652731696
P4,1642,9.073451958276852
P4,1658,8.739805587134521
P4,1659,10.115849960239524
P4,1660,9.698923933824043
P4,1661,9.709507740550105
P4,1662,9.70740977606275
P4,1666,9.421976598194957
P4,1669,9.413724129430708
P4,1672,8.84065510186
P4,1674,9.377974393670812
P4,1675,9.112532271685799
P4,1676,9.095884657052741
P4,1678,9.298624792744805
P4,1679,9.233217485607623
P4,1680,9.370936116163305
P4,1681,9.592119133547229
P4,1684,8.970441539374589
P4,1685,9.305637669807451
P4,1686,9.320255164636714
P4,1687,9.09940155133088
P4,1688,9.230760691292812
P4,1689,9.25474428180317
P4,1692,9.270996733363427
P4,1693,8.768893804235368
P4,1694,8.530426587962571
P4,1695,8.50783675337321
P4,1696,8.613775487330546
P4,1697,8.683679584139519
P4,1698,8.704522127792277
P4,1699,8.71944364818766
P4,1700,8.776396109791968
P4,1701,8.97742547845352
P4,1702,9.20847897429681
P4,1703,9.397776721276555
P4,1704,9.472384964876918
P4,1705,8.78135884365684
P4,1706,8.836631455428206
P4,1707,8.963539500273106
P4,1708,9.241275844427996
P4,1710,9.358418644076275
P4,1711,8.920940836242819
P4,1712,8.988194397015425
P4,1731,10.148725821770036
P4,1732,9.698490802215737
P4,1733,10.004527066601348
P4,1734,10.046077317352562
P4,1738,10.010867303980522
P4,1739,9.95731545317088
P4,1743,9.840298003683708
P4,1748,9.676312778366563
P4,1749,9.641312856748867
P4,1753,9.494841845294374
P4,1755,9.41817387600137
P4,1756,9.37907039873486
P4,1757,9.339490230066126
P4,1758,9.299507233225055
P4,1759,9.259282265997816
P4,1760,9.21910000011188
P4,1761,9.17938125525298
P4,1762,9.140662772300528
P4,1764,9.068678436106689
P4,1765,9.036659262280649
P4,1766,9.008090344605604
P4,1767,8.983539265815285
P4,1769,8.94846922433067
P4,1770,8.938680908443104
P4,1772,8.935276463161431
P4,1773,8.941349082335986
P4,1774,8.952064330635743
P4,1775,8.966831119853271
P4,1776,8.984996602801075
P4,1777,9.005919412984376
P4,1778,9.029654023751982
P4,1779,9.075705054278988
P4,1782,9.121037596416487
P4,1783,9.114763792062018
P4,1803,10.184523276598227
P4,1804,10.16939920726447
P4,1805,10.147471278814068
P4,1806,10.124729680977516
P4,1807,10.10115881841681
P4,1809,10.051479918095236
P4,1815,9.881792153938887
P4,1816,9.850527421452089
P4,1819,9.751841475264655
P4,1820,9.717377350104327
P4,1821,9.682167900743432
P4,1823,9.60963833099934
P4,1824,9.572395294577724
P4,1825,9.534560942175457
P4,1826,9.496185723348935
P4,1828,9.418023343917017
P4,1829,9.378362299554006
P4,1830,9.338452908032169
P4,1831,9.298492680996198
P4,1832,9.258798145791742
P4,1833,9.219819039582433
P4,1834,9.182120871229493
P4,1835,9.146342697960115
P4,1836,9.113150112668505
P4,1837,9.083202371282297
P4,1838,9.057134485519278
P4,1839,9.035535807445378
P4,1840,9.018911064400509
P4,1841,9.007630904397075
P4,1842,9.001883770314434
P4,1843,9.001634887333777
P4,1844,9.006606650910545
P4,1845,9.016301751965809
P4,1846,9.030073405351025
P4,1847,9.047221887377642
P4,1848,9.067086882411308
P4,1849,9.089111540627968
P4,1850,9.11286750980941
P4,1851,9.14193477097479
P4,1852,9.159903291443557
P4,1853,9.234190494006711
P4,1854,9.242057698084983
P4,1855,9.283997678717162
P4,1856,9.308218811581346
P4,1875,10.223323418294207
P4,1876,10.210062327699246
P4,1877,10.189388355464713
P4,1878,10.16711093152861
P4,1879,10.14398573893407
P4,1880,10.11999598883203
P4,1881,10.095127725509512
P4,1882,10.069370134987478
P4,1884,10.015160747896761
P4,1892,9.76297916849144
P4,1895,9.654979822781756
P4,1896,9.617603438621021
P4,1897,9.579631065482996
P4,1899,9.502196388192692
P4,1900,9.462913786299213
P4,1901,9.423406747132834
P4,1902,9.383840984321905
P4,1903,9.344460714568113
P4,1904,9.30562070877611
P4,1905,9.267800267057982
P4,1906,9.231588917749626
P4,1907,9.197649298947606
P4,1908,9.166674618180693
P4,1909,9.13935491589464
P4,1910,9.116348424551036
P4,1911,9.098240856646893
P4,1912,9.085485474498215
P4,1913,9.07833574555259
P4,1914,9.076788793065184
P4,1916,9.08912061620874
P4,1917,9.101772778569861
P4,1918,9.117782048190167
P4,1919,9.136480526282197
P4,1920,9.157336930568613
P4,1921,9.179971734901969
P4,1922,9.204127545819322
P4,1923,9.229617178940645
P4,1924,9.263930706377165
P4,1925,9.2921244061808
P4,1926,9.312276693279754
P4,1927,9.332737576559607
P4,1928,9.353161350439583
P4,1950,10.212720344264397
P4,1951,10.190142834198127
P4,1952,10.166686344548797
P4,1953,10.14233329648524
P4,1967,9.706248969372929
P4,1968,9.668966600267211
P4,1969,9.631097715652885
P4,1970,9.592738283857207
P4,1971,9.554006658422693
P4,1972,9.515046940575292
P4,1973,9.476036070701026
P4,1974,9.437198841137656
P4,1975,9.398831499655126
P4,1976,9.361326575690638
P4,1977,9.325185595006186
P4,1978,9.29100999112485
P4,1979,9.259472416419213
P4,1980,9.231280085098042
P4,1981,9.20713794950148
P4,1982,9.187703849634966
P4,1983,9.173520624204041
P4,1984,9.16492784262179
P4,1985,9.1619810518707
P4,1986,9.164415935937264
P4,1987,9.171684911475852
P4,1988,9.183064341924547
P4,1989,9.197795997503032
P4,1990,9.21521216223772
P4,1991,9.234805761252941
P4,1992,9.256233436982745
P4,1993,9.279267094733632
P4,1994,9.303725033335693
P4,1995,9.32941126412925
P4,1996,9.356078170250218
P4,1997,9.380254277869316
P4,1998,9.390258664153793
P4,2024,10.217418954764979
P4,2027,10.143509930407477
P4,2028,10.116993889207421
P4,2039,9.76454394981191
P4,2040,9.727653914244655
P4,2041,9.690211053121766
P4,2044,9.575994914022631
P4,2045,9.537954441902231
P4,2046,9.500366530186275
P4,2047,9.463574590442375
P4,2048,9.427997143745124
P4,2049,9.394140862698299
P4,2050,9.36260013913785
P4,2051,9.33403948469313
P4,2052,9.309162425613035
P4,2053,9.288666816333404
P4,2054,9.273173727883428
P4,2055,9.263122250671326
P4,2056,9.258658469489905
P4,2057,9.259575408777824
P4,2058,9.265345953996396
P4,2059,9.275244145667783
P4,2060,9.288506149268027
P4,2061,9.304468006539201
P4,2062,9.322635527129497
P4,2063,9.3426763509707
P4,2064,9.364356998118573
P4,2065,9.38746389439386
P4,2066,9.41174217686734
P4,2067,9.436868679850505
P4,2068,9.462331393948595
P4,2069,9.461998842346556
P4,2111,9.831144825578512
P4,2112,9.795029740689873
P4,2113,9.75843313415267
P4,2114,9.721517732284775
P4,2116,9.64760532403828
P4,2117,9.611156839967574
P4,2118,9.575478013425357
P4,2119,9.540939635491497
P4,2120,9.507961728404451
P4,2121,9.477030640513773
P4,2122,9.448710048517883
P4,2123,9.423635349001849
P4,2124,9.402485269612683
P4,2125,9.38591932987536
P4,2126,9.374467385909705
P4,2127,9.368390836722375
P4,2128,9.367585323722166
P4,2129,9.371591851274843
P4,2130,9.379719309761496
P4,2131,9.391218289952583
P4,2132,9.405428726559089
P4,2133,9.421850321072005
P4,2134,9.440128836674894
P4,2135,9.459988188040455
P4,2136,9.481153137684952
P4,2137,9.50329872583455
P4,2138,9.526040969266832
P4,2139,9.548962967749198
P4,2140,9.571628819190076
P4,2171,10.26536424805917
P4,2182,9.941816194300948
P4,2183,9.90747533101008
P4,2184,9.872618170067977
P4,2186,9.802044989599645
P4,2187,9.766794064056965
P4,2188,9.731954443331508
P4,2189,9.697859250797807
P4,2191,9.633315069750513
P4,2193,9.57619272892798
P4,2194,9.551557875343049
P4,2195,9.5302973669092
P4,2196,9.513042328033801
P4,2197,9.50037141534341
P4,2198,9.49265944065946
P4,2199,9.489939348275005
P4,2200,9.4918702402843
P4,2201,9.497838894677686
P4,2202,9.507133553349894
P4,2203,9.519098068650312
P4,2204,9.533206854496422
P4,2205,9.549055677635803
P4,2206,9.566303432904617
P4,2207,9.58461121062449
P4,2208,9.603611246091077
P4,2209,9.62291383378628
P4,2210,9.64214003968005
P4,2211,9.660960015037567
P4,2212,9.679120107034187
P4,2213,9.701921620180988
P4,2214,9.742694896324318
P4,2240,10.400394607383278
P4,2241,10.3808235507152
P4,2250,10.151901658643412
P4,2254,10.027643552594617
P4,2255,9.995009824487848
P4,2257,9.928861188443609
P4,2258,9.89580688772205
P4,2259,9.863148065788133
P4,2260,9.831208742233333
P4,2261,9.800318466272198
P4,2262,9.77079515966689
P4,2263,9.742943160980591
P4,2264,9.717073220637804
P4,2265,9.693541163064308
P4,2266,9.672787203115028
P4,2267,9.655342505008331
P4,2268,9.641766488083189
P4,2269,9.632506268584674
P4,2270,9.627732599614808
P4,2271,9.62725507702777
P4,2272,9.630577462406924
P4,2273,9.637051315561193
P4,2274,9.646031068265682
P4,2275,9.656960710450944
P4,2276,9.669383322460503
P4,2277,9.68290754365232
P4,2278,9.697172291418871
P4,2279,9.711833372828249
P4,2280,9.726572754363197
P4,2281,9.741117673968626
P4,2282,9.755255794579387
P4,2283,9.768839116395267
P4,2284,9.781776810005637
P4,2285,9.794021716588388
P4,2286,9.81097918834216
P4,2312,10.476598327402632
P4,2313,10.457031782106533
P4,2320,10.295636178386035
P4,2326,10.125400863747481
P4,2327,10.095135158298842
P4,2328,10.064744352623995
P4,2329,10.034479031094824
P4,2330,10.004625396095523
P4,2331,9.97548594554386
P4,2332,9.947354181397511
P4,2333,9.92049185860047
P4,2334,9.895118973026236
P4,2335,9.871426084301884
P4,2336,9.849614749553508
P4,2337,9.829957373584026
P4,2338,9.81284047797624
P4,2339,9.798740238219155
P4,2340,9.788108272211245
P4,2341,9.781207965013985
P4,2342,9.777992261371354
P4,2343,9.778101687479568
P4,2344,9.780976936753005
P4,2345,9.786005957776723
P4,2346,9.79262894272743
P4,2347,9.800378330413777
P4,2348,9.808875532540677
P4,2349,9.817815644985092
P4,2350,9.826956788457068
P4,2351,9.836114195170621
P4,2352,9.845153339566082
P4,2353,9.853979517796253
P4,2354,9.862525760502118
P4,2355,9.870742535671704
P4,2356,9.878591611854661
P4,2357,9.886044422579843
P4,2358,9.89790943204568
P4,2359,9.930490554871064
P4,2384,10.559276445633143
P4,2385,10.541165442229987
P4,2386,10.522259809351032
P4,2390,10.438523427814673
P4,2392,10.391825402665912
P4,2393,10.367335611350999
P4,2394,10.342143008582244
P4,2395,10.316314163264519
P4,2397,10.263148623318212
P4,2398,10.236100522856088
P4,2399,10.20900370462964
P4,2400,10.182104337560022
P4,2401,10.155673711322757
P4,2402,10.129983337551666
P4,2403,10.105274456950996
P4,2405,10.059467154196705
P4,2406,10.038537566191941
P4,2407,10.018983404454424
P4,2408,10.000906579382919
P4,2409,9.984538302550966
P4,2410,9.970240276600205
P4,2411,9.958410084352892
P4,2412,9.949332702580048
P4,2413,9.943054416842314
P4,2414,9.939342820275366
P4,2415,9.937752196336978
P4,2416,9.937751294893605
P4,2417,9.938843183121516
P4,2418,9.940633916492311
P4,2419,9.942849535898759
P4,2420,9.94532276621965
P4,2421,9.947968254376278
P4,2422,9.950754600464165
P4,2423,9.953676296280708
P4,2424,9.956729547297961
P4,2425,9.959896753075217
P4,2426,9.963142088056514
P4,2427,9.966416694959287
P4,2428,9.96966905678476
P4,2429,9.97289112566143
P4,2430,9.974962316057661
P4,2431,9.98328186116444
P4,2456,10.633176463637271
P4,2457,10.632996679745165
P4,2458,10.615979582464009
P4,2462,10.5400017961111
P4,2464,10.497858212476105
P4,2466,10.453340612834081
P4,2468,10.407125253857668
P4,2469,10.383729411967343
P4,2470,10.360404340769998
P4,2471,10.337388939284965
P4,2472,10.314934004009181
P4,2473,10.293270827614208
P4,2474,10.272574558578873
P4,2475,10.252932546876115
P4,2476,10.234329252146628
P4,2478,10.199786970858133
P4,2479,10.18363076603259
P4,2480,10.16826464619906
P4,2481,10.153931692428399
P4,2482,10.140953233186401
P4,2483,10.129584317912594
P4,2484,10.119904569315517
P4,2485,10.111780519528994
P4,2486,10.10490305404007
P4,2487,10.098887007072209
P4,2488,10.093386822481472
P4,2489,10.088174770709244
P4,2490,10.083159947210136
P4,2491,10.078362093343149
P4,2492,10.073867108524956
P4,2493,10.069783361790577
P4,2494,10.066206515187677
P4,2495,10.063195584354244
P4,2496,10.060762229162824
P4,2497,10.058873625496894
P4,2498,10.057465742512413
P4,2499,10.056460872965067
P4,2500,10.055783048970154
P4,2501,10.055367505910905
P4,2502,10.055172297694327
P4,2503,10.058251369365953
P4,2530,10.700011156928994
P4,2531,10.688292274520098
P4,2532,10.684848302822164
P4,2535,10.632044679066514
P4,2539,10.555812117508484
P4,2540,10.536421704766619
P4,2541,10.517253350469193
P4,2542,10.498532401287527
P4,2544,10.463277600855106
P4,2545,10.447020509910093
P4,2546,10.431685934470389
P4,2547,10.41711360999274
P4,2548,10.403022606267946
P4,2549,10.389076629265105
P4,2550,10.374998070955982
P4,2551,10.360688043836424
P4,2552,10.346268558947932
P4,2553,10.33199372000123
P4,2554,10.318090738890307
P4,2555,10.304654015383663
P4,2556,10.291632667174492
P4,2557,10.278872356592919
P4,2558,10.266188892173638
P4,2559,10.253456672425365
P4,2560,10.240672081626052
P4,2561,10.227961494352144
P4,2562,10.215540434696221
P4,2563,10.203654485145329
P4,2564,10.192528634424233
P4,2565,10.182334788027834
P4,2566,10.173175847356427
P4,2567,10.165082996477093
P4,2568,10.158024044769746
P4,2569,10.15191991132326
P4,2570,10.146664365757243
P4,2571,10.142141754358386
P4,2572,10.138239446292244
P4,2573,10.134800485370176
P4,2574,10.132275863672335
P4,2575,10.152157408223035
P4,2576,10.135800100999168
P4,2605,10.778027746065623
P4,2606,10.768546168947676
P4,2607,10.753515393722749
P4,2608,10.738267547994823
P4,2609,10.72290846248688
P4,2610,10.707573624289038
P4,2611,10.692430285548868
P4,2612,10.67767229677243
P4,2613,10.663503093419449
P4,2614,10.650104506617568
P4,2615,10.637593920555307
P4,2616,10.625977538858596
P4,2617,10.615110831324031
P4,2618,10.604679419249315
P4,2619,10.594217347576475
P4,2620,10.583181389897367
P4,2621,10.57108435873794
P4,2622,10.557645230425285
P4,2623,10.542865711913606
P4,2624,10.52695992984039
P4,2625,10.510178315814086
P4,2626,10.492673012420168
P4,2627,10.474491598554806
P4,2628,10.455641077327673
P4,2629,10.436151838378178
P4,2630,10.416131964666244
P4,2631,10.395803044075755
P4,2632,10.375495095358099
P4,2633,10.35559826003846
P4,2634,10.336496336799007
P4,2635,10.318511945356304
P4,2636,10.30187713912641
P4,2637,10.286726410888212
P4,2638,10.273103161018968
P4,2639,10.260973119581735
P4,2640,10.25024159521258
P4,2641,10.240772549100333
P4,2642,10.232407382228102
P4,2643,10.224981531069375
P4,2644,10.218337691999215
P4,2645,10.212335209600473
P4,2646,10.206855623648735
P4,2647,10.200793544421458
P4,2648,10.175281190241797
P4,2678,10.877220438955053
P4,2679,10.883543555116564
P4,2680,10.872197155857156
P4,2681,10.8610505539256
P4,2682,10.850264768885202
P4,2683,10.840017535675193
P4,2684,10.830481135876846
P4,2685,10.821785892633768
P4,2686,10.813973044885945
P4,2687,10.806945281747442
P4,2688,10.800425767591129
P4,2689,10.793939042994008
P4,2691,10.778360515841724
P4,2692,10.765115119737205
P4,2693,10.754816641240133
P4,2694,10.73920719884286
P4,2695,10.721229387083605
P4,2696,10.70123092783574
P4,2697,10.679500584435607
P4,2698,10.656223947340477
P4,2699,10.631558826576757
P4,2700,10.605712667367238
P4,2701,10.578979592514886
P4,2702,10.55175317109501
P4,2703,10.524513922977775
P4,2704,10.497782878001576
P4,2705,10.47205368799727
P4,2706,10.447731728937905
P4,2707,10.425101273704131
P4,2708,10.40432227215353
P4,2709,10.385444971483508
P4,2710,10.368430005111236
P4,2711,10.353168043950589
P4,2712,10.33949881544471
P4,2713,10.32723087195032
P4,2714,10.316162023526351
P4,2715,10.30609839807597
P4,2716,10.296869354830456
P4,2717,10.288336250329019
P4,2718,10.280394698432648
P4,2719,10.273092598056738
P4,2750,10.961526664332503
P4,2751,10.977219088078641
P4,2752,10.978552539730364
P4,2753,10.983853166255681
P4,2755,10.978951342265885
P4,2756,10.937058296731713
P4,2757,10.950115455770277
P4,2758,10.987811574376202
P4,2759,10.985425018551469
P4,2765,10.919759635881414
P4,2766,10.91099390675911
P4,2767,10.887573081156878
P4,2768,10.86171401859789
P4,2769,10.833782799646134
P4,2770,10.804060007265573
P4,2771,10.772849537249197
P4,2773,10.707590881656202
P4,2774,10.674565282840694
P4,2775,10.642047092859782
P4,2776,10.61060067842569
P4,2777,10.580698527480601
P4,2778,10.552676568660763
P4,2779,10.526724823121226
P4,2780,10.502905084676497
P4,2781,10.481178817039451
P4,2782,10.461433401348227
P4,2783,10.44350409302293
P4,2784,10.427194228507993
P4,2785,10.412295676812096
P4,2786,10.398608468468446
P4,2787,10.385956559976577
P4,2788,10.3741971093154
P4,2789,10.363222600828328
P4,2790,10.347060910420723
P4,2791,10.320279478353495
P4,2826,11.101966229683336
P4,2827,11.112529816941768
P4,2838,11.06689107699092
P4,2839,11.037276247697612
P4,2840,11.005442144540256
P4,2841,10.971760263392184
P4,2842,10.93653313160595
P4,2843,10.900112334943751
P4,2844,10.862937623180569
P4,2845,10.825532314766312
P4,2846,10.788476708921776
P4,2847,10.752355495153738
P4,2848,10.717687460157292
P4,2849,10.684865145716861
P4,2850,10.654128795718194
P4,2851,10.62557713616762
P4,2852,10.599198996856652
P4,2853,10.574907143033842
P4,2854,10.552564730186672
P4,2855,10.532004542852096
P4,2856,10.513044984147125
P4,2857,10.495505151590018
P4,2858,10.479218275449394
P4,2859,10.464041375072851
P4,2860,10.4498596595574
P4,2861,10.434953311605904
P4,2862,10.411120069048412
P4,2909,11.249873388676871
P4,2910,11.204867191519137
P4,2911,11.169990078842677
P4,2912,11.133491704081491
P4,2913,11.095605288725876
P4,2914,11.056539983782276
P4,2915,11.016589751078202
P4,2916,10.976156841348741
P4,2917,10.93573752880768
P4,2918,10.895882831786698
P4,2919,10.857133550299995
P4,2920,10.819947656783677
P4,2921,10.784650191186735
P4,2922,10.751422955994459
P4,2923,10.72032723679028
P4,2924,10.691339039287238
P4,2925,10.664379489184833
P4,2926,10.639334576411848
P4,2927,10.616067462857625
P4,2928,10.594428675912269
P4,2929,10.574266800628166
P4,2930,10.555438971467707
P4,2931,10.537819060533526
P4,2932,10.521301999687855
P4,2933,10.504017491359676
P4,2981,11.373750438069933
P4,2982,11.325292233276745
P4,2983,11.286846134781175
P4,2984,11.24730979572965
P4,2985,11.20669985896298
P4,2986,11.165085768353896
P4,2987,11.122671395126417
P4,2988,11.0798049277122
P4,2989,11.036956304038954
P4,2990,10.994663936741556
P4,2991,10.953456127777589
P4,2992,10.913774368281066
P4,2993,10.875928886043512
P4,2994,10.840096369164723
P4,2995,10.806346322427705
P4,2996,10.774674180723613
P4,2997,10.74502651368453
P4,2998,10.71731562943608
P4,2999,10.691428322283354
P4,3000,10.667234147924805
P4,3001,10.64459538549293
P4,3002,10.62337761700797
P4,3003,10.603458594702717
P4,3004,10.583298812355006
P4,3005,10.567482552328544
P4,3052,11.501645021855065
P4,3053,11.468099653478685
P4,3054,11.428208870517775
P4,3055,11.387574886109478
P4,3056,11.34605328477776
P4,3057,11.303478006446499
P4,3058,11.259821564842179
P4,3059,11.215245324587341
P4,3060,11.170098087001248
P4,3061,11.124880235611712
P4,3062,11.080169028367294
P4,3063,11.03652176389237
P4,3064,10.994393753555995
P4,3065,10.954099730981635
P4,3066,10.915820111783095
P4,3067,10.879632151339678
P4,3068,10.845543176223986
P4,3069,10.813513459904325
P4,3070,10.783468328426977
P4,3071,10.75530527962932
P4,3072,10.728901565935955
P4,3073,10.704124120851704
P4,3074,10.680840497188358
P4,3075,10.656775374435947
P4,3076,10.633546560497118
P4,3078,10.603272245638394
P4,3079,10.586336099831367
P4,3124,11.5658448554956
P4,3125,11.531180423304061
P4,3126,11.512624257389898
P4,3127,11.471278491046018
P4,3128,11.42817491575956
P4,3129,11.38385299520896
P4,3130,11.338281092256052
P4,3131,11.291654676219212
P4,3133,11.197022360069047
P4,3134,11.150204362595968
P4,3135,11.104504142187249
P4,3136,11.060374472974509
P4,3137,11.018117466724599
P4,3138,10.977902350294627
P4,3139,10.939801893013023
P4,3140,10.903825321430539
P4,3141,10.869938374952028
P4,3142,10.83807262701991
P4,3143,10.808130909922454
P4,3144,10.77999425399762
P4,3145,10.753531786337344
P4,3146,10.726938623339933
P4,3147,10.699152259546805
P4,3150,10.642466284716878
P4,3151,10.626465694897169
P4,3199,11.538423643395555
P4,3200,11.493915891743502
P4,3202,11.40053953029437
P4,3203,11.351888345608407
P4,3204,11.302391826732817
P4,3205,11.238061658052171
P4,3206,11.200116310649241
P4,3207,11.159174943469509
P4,3208,11.113678482020932
P4,3209,11.070081197521803
P4,3210,11.0285354321157
P4,3211,10.98910733659608
P4,3212,10.95180687686656
P4,3213,10.91660393444819
P4,3214,10.882788750059126
P4,3215,10.852067043030322
P4,3216,10.821343113778564
P4,3217,10.792024843299311
P4,3218,10.763443590205094
P4,3221,10.690456484793529
P4,3222,10.677750152693672
P4,3270,11.619197167026933
P4,3271,11.588903111357256
P4,3272,11.54553927949165
P4,3273,11.494152716214153
P4,3275,11.378144246397925
P4,3278,11.23133766645212
P4,3279,11.203303272390999
P4,3280,11.157311856755731
P4,3281,11.11292576615407
P4,3282,11.070572065329854
P4,3283,11.030314848918998
P4,3284,10.992166865073873
P4,3285,10.956013714920067
P4,3286,10.92068115574515
P4,3287,10.885244432937682
P4,3293,10.70989484436879
P4,3294,10.70720678517462
P4,3295,10.697068387387258
P4,3343,11.613145232411993
P4,3344,11.57474592250582
P4,3345,11.552159821010365
P4,3351,11.221615252733253
P4,3352,11.185557462477645
P4,3353,11.137709563100874
P4,3354,11.103262805058762
P4,3355,11.062371667855313
P4,3356,11.02040964718625
P4,3357,10.98486311240025
P4,3426,11.13455542871503
P4,3427,11.11007851585563
P4,3497,11.206215525826913
P4,3498,11.168531842308347
P4,3499,11.136370974180979
P4,3568,11.25407871065278
P4,3569,11.2328872678951
P4,3570,11.190717291095075
P4,3571,11.160636178887831
P4,3641,11.242496695707983
P4,3642,11.216197459717577
P5,56,8.350540369151185
P5,57,8.504111395866634
P5,128,8.490560414221491
P5,198,8.380076316829083
P5,199,8.603637950853724
P5,203,8.097221799584975
P5,270,8.288019386071493
P5,271,8.34833262228549
P5,272,8.350508381906833
P5,274,8.60382353298952
P5,276,8.530363086884284
P5,341,8.417232494447923
P5,342,8.188896312721258
P5,343,8.284203943512468
P5,344,8.21911552909155
P5,345,8.11946248143351
P5,347,8.111937960714615
P5,412,8.307168274687568
P5,413,8.559406453180758
P5,414,8.56436964393528
P5,415,8.547964902473778
P5,416,8.539612930297253
P5,417,8.229254519942662
P5,418,8.262610525878163
P5,483,8.178301143700553
P5,484,8.145321692053065
P5,485,8.183154934966188
P5,486,8.271194447712416
P5,487,8.265917293861271
P5,554,8.171421997391889
P5,555,8.150606854864787
P5,556,8.076461579312012
P5,557,8.055295413454616
P5,558,8.1025283839702
P5,559,8.15955389147733
P5,560,8.097871725294198
P5,561,8.023639110014207
P5,563,8.187583486394194
P5,564,8.122874685067703
P5,592,8.71549665616663
P5,593,8.990967961571856
P5,625,8.135058968833194
P5,626,8.151436649190488
P5,627,8.17876536833338
