mean,sd,q025,median,q975,metric,method,grid_cell,hfi_q
0.02580906307819554,0.00143423523633773,0.02316240336055412,0.02573648694704388,0.02866488378742942,shannon,ols,2641,NA
0.02455693977658903,0.00138648009252018,0.02202507182280836,0.02446367441359007,0.02731540568943966,shannon,ols,2642,NA
0.02335486997213265,0.00133886632659523,0.02082614142313587,0.02327134079369498,0.02602229847375247,shannon,ols,2643,NA
0.02222200835859427,0.00129271244310802,0.01970015754791035,0.0221776163469912,0.02473724609345053,shannon,ols,2644,NA
0.02117137625887279,0.00124891427259166,0.01871910142688895,0.02111719415499265,0.0236128200269173,shannon,ols,2645,NA
0.02020924834869016,0.00120796343113175,0.0178256493340856,0.0201649555926884,0.02260394764024125,shannon,ols,2646,NA
0.01944843274920043,0.00117570503338606,0.01711879796459521,0.01940932614399636,0.02181056914176811,shannon,ols,2647,NA
0.01886069584075552,0.00115982650476748,0.01654240534053445,0.01882857148702037,0.02115155216377707,shannon,ols,2648,NA
0.06354207536351376,0.00275127682207573,0.05837391778618685,0.06359245440263642,0.06926390078604623,shannon,ols,2678,NA
0.06363359314945607,0.00272861193384133,0.05850999413267098,0.0635905329245456,0.06924422004564465,shannon,ols,2679,NA
0.0636480067120815,0.00270461975371739,0.05870051872496957,0.0636558565085607,0.06928995299847078,shannon,ols,2680,NA
0.06355011872954139,0.0026754416808959,0.05875181669418186,0.06351769445967165,0.0691105717811318,shannon,ols,2681,NA
0.06333561393004097,0.00264229564006596,0.05853179401246191,0.06322441633646056,0.06873544573895965,shannon,ols,2682,NA
0.06299906059468541,0.0026064267564343,0.05830868822369382,0.06287290786455943,0.06812247650369933,shannon,ols,2683,NA
0.06253112294090751,0.00256793658853087,0.05789050994970341,0.06247727014040857,0.06791642054327954,shannon,ols,2684,NA
0.06191521717796677,0.00252500749244364,0.05742555848372348,0.06182088356956028,0.06682561957298071,shannon,ols,2685,NA
0.06112560675232774,0.00247428205191435,0.05662326438607949,0.06109409173928386,0.06615322899722112,shannon,ols,2686,NA
0.06012953878600061,0.00241237232954885,0.05569507892106781,0.06009902953489376,0.06518166747848886,shannon,ols,2687,NA
0.05889479522155511,0.00233776382946185,0.0543043458554428,0.05883888944011935,0.06380763496205025,shannon,ols,2688,NA
0.0574011251606823,0.00225234153589318,0.05281524294091875,0.0573420994822344,0.06220302184192573,shannon,ols,2689,NA
0.05367576717100497,0.00207402961379646,0.04927633363335934,0.05357573963357999,0.05797616056005059,shannon,ols,2691,NA
0.05159602649384007,0.0019966582554108,0.04738704588844401,0.05156138605750432,0.05557849714190545,shannon,ols,2692,NA
0.04931013293700831,0.00192183476158995,0.04549158685747933,0.04921506384648472,0.0531588641922135,shannon,ols,2693,NA
0.04711208406678188,0.00185150291796459,0.04340612182295968,0.04699593768707424,0.05073814500765268,shannon,ols,2694,NA
0.04506120349688025,0.00178339768986389,0.04151116735035438,0.04494095878949543,0.04843579450300987,shannon,ols,2695,NA
0.04326225633379452,0.00172718897838317,0.03974917582496956,0.04326984414895814,0.04655601721306173,shannon,ols,2696,NA
0.04176513010223361,0.00169258030946522,0.03834957261709691,0.04183280393297498,0.04503119712131581,shannon,ols,2697,NA
0.04055426281459932,0.00167677758246304,0.03721565316564538,0.04063853797103405,0.04372994568992587,shannon,ols,2698,NA
0.03957407145312769,0.0016694245788341,0.03619947683865119,0.03954359894628418,0.04264155866715875,shannon,ols,2699,NA
0.03875796937657222,0.00166502972972552,0.03544265664692752,0.03875778814559366,0.04192108701132353,shannon,ols,2700,NA
0.03804029172264268,0.00166383473950074,0.0348422319297831,0.03800126979052546,0.04125648530212381,shannon,ols,2701,NA
0.03735885703039404,0.00166580046702814,0.03422605950946025,0.03735706496813149,0.0405019156268188,shannon,ols,2702,NA
0.03665844309264345,0.00166794822416281,0.03343540963264192,0.03662941107539838,0.0397549602419809,shannon,ols,2703,NA
0.0358959250343796,0.00166610352131476,0.03272509830090561,0.03586123719219834,0.03893326974363943,shannon,ols,2704,NA
0.03504350995533268,0.00165743493746635,0.03188661125384843,0.03498319286183707,0.03814130551527162,shannon,ols,2705,NA
0.03408847537851958,0.00164130507336174,0.03100259887211866,0.03394555022363663,0.03723288753567951,shannon,ols,2706,NA
0.03303068792643472,0.00161852095950595,0.02988255121886598,0.0328988667034218,0.03621820719431525,shannon,ols,2707,NA
0.03187973143407673,0.00159024443658428,0.02891224913300071,0.03177645807013368,0.03509123124571616,shannon,ols,2708,NA
0.03065252876295315,0.00155738154086817,0.02773648808364711,0.03058733278235602,0.03387191978777131,shannon,ols,2709,NA
0.0293714489822068,0.00152052359308956,0.02652114749338673,0.02932135790532189,0.03251647880063386,shannon,ols,2710,NA
0.02806252264267652,0.00148017873969938,0.02530357347846886,0.02801586681087416,0.03103366751095898,shannon,ols,2711,NA
0.02675343279067337,0.00143701444828668,0.02410963487653177,0.02669613859540431,0.02952106904939836,shannon,ols,2712,NA
0.02547121737825971,0.00139194680168867,0.02288886369411319,0.02541614958762799,0.02812581527772878,shannon,ols,2713,NA
0.02423990822068335,0.00134606301229242,0.02170924805631992,0.02416184400126449,0.02687746742357561,shannon,ols,2714,NA
0.0230784860518328,0.00130047035542393,0.02057627501052805,0.02302477905798205,0.025719089412283,shannon,ols,2715,NA
0.02199951776228372,0.00125617286908058,0.01955693976818881,0.02194471506000467,0.02454430582221682,shannon,ols,2716,NA
0.02100871421252298,0.00121400303394276,0.01866271925007366,0.02099214402603157,0.02357328309737447,shannon,ols,2717,NA
0.02010545214041828,0.00117457377745234,0.01787096905090646,0.02009529354599706,0.02252959984478149,shannon,ols,2718,NA
0.01951984023261153,0.00114939635108615,0.01732617510364465,0.01952100519200561,0.0218614974840236,shannon,ols,2719,NA
0.06333631057078319,0.0027148494893315,0.05827394179199422,0.06335944631856502,0.06866384442808482,shannon,ols,2750,NA
0.06318988851728337,0.00268758852854063,0.05830720101479673,0.0632113367023085,0.06820407317874218,shannon,ols,2751,NA
0.06301827761042231,0.00266052515613646,0.05814354198867622,0.0629395125626859,0.06796992888343181,shannon,ols,2752,NA
0.06265365470821821,0.00262333821699739,0.05789886224329848,0.06259111863321987,0.06772191258956932,shannon,ols,2753,NA
0.0617279060026716,0.00255384633680136,0.05718017668205664,0.06166070520822083,0.0668076817291047,shannon,ols,2755,NA
0.06135456873993726,0.00252000337001288,0.05687430427208976,0.0613009955152391,0.0662723066216188,shannon,ols,2756,NA
0.06034642209956747,0.00246647651210596,0.05589349123695492,0.06027449774285499,0.06503519303789379,shannon,ols,2757,NA
0.05868910324266176,0.00238532857570154,0.05412184038179702,0.05863412437239562,0.06321260681717931,shannon,ols,2758,NA
0.05739368520271847,0.00230923765067097,0.05291309494529751,0.05739640674015341,0.06196352023268615,shannon,ols,2759,NA
0.0465517856572163,0.00182674247143518,0.04314742567770259,0.04647481563321247,0.05007163380317976,shannon,ols,2765,NA
0.04487223254993443,0.00176670099972826,0.04147929497139904,0.04479845018333266,0.04821348444967281,shannon,ols,2766,NA
0.04331671419725722,0.00171021164594027,0.04008373047630526,0.04334632852828649,0.04652931072787531,shannon,ols,2767,NA
0.04201629644778509,0.00167107644751481,0.03871512985603522,0.04206355211877198,0.0451818204086161,shannon,ols,2768,NA
0.04096592499465806,0.00165159832417657,0.03762798318075233,0.04094766950483078,0.04406116168076373,shannon,ols,2769,NA
0.040120002833378,0.00164404446174683,0.03675643298444914,0.04008917544291394,0.04315005276838116,shannon,ols,2770,NA
0.03941911910841226,0.0016413097664125,0.03607728436866459,0.0394223933940103,0.0424609920207761,shannon,ols,2771,NA
0.03821244539098147,0.00164532533409903,0.0349028928077941,0.03820003353289016,0.04117716776935933,shannon,ols,2773,NA
0.03758890131545079,0.00164933848261713,0.03436432657205515,0.03754615892079269,0.04049086864649946,shannon,ols,2774,NA
0.03688497267893621,0.00164976273081168,0.03370043421754579,0.03680509443524078,0.03977521320263312,shannon,ols,2775,NA
0.03607009236589669,0.00164334877161491,0.03290090000937911,0.03596231919864236,0.03904821616865472,shannon,ols,2776,NA
0.03513239108383764,0.00162910176838843,0.03201081208806305,0.03499505196335835,0.03810349752371554,shannon,ols,2777,NA
0.03407551991975705,0.00160787663071543,0.03101343881514319,0.03394474931417741,0.03713681423368858,shannon,ols,2778,NA
0.03291400012853691,0.00158121071701352,0.02987965521345515,0.03281698301676143,0.03604958961231558,shannon,ols,2779,NA
0.03166934431940509,0.00155048925792287,0.0287473771852111,0.03157758888848837,0.03480379002135585,shannon,ols,2780,NA
0.03036736323715807,0.00151665827847467,0.02748127605231859,0.03030917866733069,0.03345464887296522,shannon,ols,2781,NA
0.02903614741395587,0.00148024789887888,0.02624723179032993,0.02896791669727484,0.03199889206506818,shannon,ols,2782,NA
0.02770416039080226,0.00144152947679461,0.02496535951899291,0.02764806301606279,0.03047360272333047,shannon,ols,2783,NA
0.02639821040738982,0.00140074471786329,0.0237605853273266,0.02633077298444322,0.02894527935171696,shannon,ols,2784,NA
0.02514142130380683,0.00135833298015156,0.02265145105086525,0.02508961543045389,0.02772435615346652,shannon,ols,2785,NA
0.02395152234833564,0.00131504738937844,0.02152603152021942,0.02395113156706307,0.0264941392909179,shannon,ols,2786,NA
0.0228397963575187,0.00127189894623542,0.02044008105406012,0.02280652729707592,0.02542803546220881,shannon,ols,2787,NA
0.02181091278844834,0.00122996621513805,0.01953709508605194,0.0217839906411899,0.02440950348001544,shannon,ols,2788,NA
0.02086366828824025,0.00119016972071164,0.01863591562682305,0.02084733811059298,0.02337406061801547,shannon,ols,2789,NA
0.02011471154634301,0.00115911973746918,0.01786553639405067,0.02010599029119681,0.02251158963535593,shannon,ols,2790,NA
0.01952344088128148,0.0011367134065042,0.01735633842594917,0.01951384731610779,0.02184364950870673,shannon,ols,2791,NA
0.06039150487874605,0.00251632793003255,0.05581208000782549,0.0603652139258645,0.06546874721198487,shannon,ols,2826,NA
0.06008917639097775,0.00250390439943503,0.05555714230584518,0.06006661320940493,0.06518726847730556,shannon,ols,2827,NA
0.04319434949620663,0.0017074478357329,0.03995104789688282,0.04315276663604144,0.04644750094998624,shannon,ols,2838,NA
0.04211248853017529,0.00166595603343485,0.0388449620606724,0.04209632806385878,0.04525516389203284,shannon,ols,2839,NA
0.04124142875467731,0.00164301248509125,0.03775468091685956,0.04118503655133192,0.04425669521822804,shannon,ols,2840,NA
0.04054078510384568,0.00163355576761226,0.03726516278913676,0.04052989208794946,0.04351478252108444,shannon,ols,2841,NA
0.03995149377552959,0.00163014829908435,0.03668890183733388,0.03993831183438649,0.04298958211301707,shannon,ols,2842,NA
0.0394167052338968,0.00163015323821327,0.03611411565562463,0.03940382922462396,0.04243321316887358,shannon,ols,2843,NA
0.03888455583938013,0.00163338047242891,0.0355154325864799,0.03886422854942496,0.04200080771708797,shannon,ols,2844,NA
0.03830551254375179,0.00163771183371089,0.03494676442595871,0.03829113405340503,0.04123422817491098,shannon,ols,2845,NA
0.0376361285655311,0.00163904546273018,0.03433496342309484,0.03750891454251996,0.04061564620326022,shannon,ols,2846,NA
0.03684688433693525,0.00163374819843278,0.0336285651490639,0.03667234030572659,0.03988519008161576,shannon,ols,2847,NA
0.03592660401016435,0.00162043172901364,0.03280117270814048,0.03578477128247,0.03885760135012116,shannon,ols,2848,NA
0.03488070169748842,0.00159993699049346,0.03175490333022519,0.03476457846728312,0.03791699293556783,shannon,ols,2849,NA
0.03372600688156656,0.0015742129382737499,0.03063850106868532,0.03359776820468883,0.03676106664313056,shannon,ols,2850,NA
0.03248577029454278,0.00154522260792729,0.02958764565264782,0.03236809178551066,0.03550771103174403,shannon,ols,2851,NA
0.03118635141630852,0.00151434594983516,0.02831572687512271,0.0311080017022746,0.03412218769841148,shannon,ols,2852,NA
0.02985525288791967,0.00148218103430441,0.02705983989750297,0.02979402216585489,0.03272101791509263,shannon,ols,2853,NA
0.02851963332917561,0.00144862593205821,0.02580631730292958,0.02848285044540866,0.03123293258809708,shannon,ols,2854,NA
0.02720473249889748,0.00141321802820259,0.02458352526393261,0.02712525321420231,0.02973018233227124,shannon,ols,2855,NA
0.02593216048061129,0.00137562163002644,0.02340872593421033,0.02587782582503312,0.0283909972821288,shannon,ols,2856,NA
0.02471837420261789,0.0013360212735981,0.02234749961350049,0.02464481049620875,0.02719857179467518,shannon,ols,2857,NA
0.02357376287328695,0.00129521037764133,0.0212849307671582,0.0235177678634268,0.02614764005369678,shannon,ols,2858,NA
0.02250261781528581,0.0012543624754696,0.02024379169201265,0.0224497957427702,0.02505391693361838,shannon,ols,2859,NA
0.02150398334432712,0.00121465963100295,0.01926363062021642,0.02147098139534126,0.02399564298709336,shannon,ols,2860,NA
0.02061066779022839,0.00117841023609147,0.01832076815200656,0.02060435464235484,0.02299791624190841,shannon,ols,2861,NA
0.02010821716355407,0.00115715758701621,0.01788497750529356,0.02008335724156744,0.0224468307513822,shannon,ols,2862,NA
0.04214651310121967,0.00169205590433295,0.03875903890464981,0.0420521560472469,0.04551270482533225,shannon,ols,2909,NA
0.04192196495913524,0.00167550191635946,0.03847785301899003,0.04186706209213082,0.0451955007068392,shannon,ols,2910,NA
0.04121102703788991,0.00165218025710734,0.03780677097400686,0.04113697478825321,0.04443672471828853,shannon,ols,2911,NA
0.04064052522445188,0.00164256625773659,0.03726777072365477,0.04060611355185067,0.04370989287393719,shannon,ols,2912,NA
0.04015028112791286,0.00163892410584522,0.0369462628682117,0.040120245385748,0.0431827225142172,shannon,ols,2913,NA
0.03968044447365608,0.00163695878946163,0.03636840823268381,0.03965544304191885,0.04292075931174296,shannon,ols,2914,NA
0.03918475296622117,0.00163671033749896,0.03587436818089284,0.03918720167181376,0.04227650388293425,shannon,ols,2915,NA
0.03862741593090556,0.00163764670785393,0.03530612669239906,0.03861607635476657,0.04154275317355,shannon,ols,2916,NA
0.03797889556502183,0.00163657478567777,0.03469496839245081,0.03793203876401209,0.04095646572389489,shannon,ols,2917,NA
0.03721774451752639,0.00162971100419281,0.03394801672898016,0.03712479844245289,0.0402509381836343,shannon,ols,2918,NA
0.03633467917981569,0.00161517801512568,0.03320914972260506,0.03628543958932842,0.03936955748494859,shannon,ols,2919,NA
0.03533343554954506,0.0015936613515044,0.03220017083617944,0.03525604902437687,0.03838278705803125,shannon,ols,2920,NA
0.03422768112821352,0.00156746334406889,0.03111946687381345,0.03416554880739476,0.03716434166993692,shannon,ols,2921,NA
0.03303681868586389,0.00153912695802543,0.03004707655218579,0.03295732997356353,0.03587323388306282,shannon,ols,2922,NA
0.03178304926230424,0.00151044362498779,0.02894278549479108,0.03172086001347819,0.03457064183064021,shannon,ols,2923,NA
0.03048994162375824,0.00148202456723137,0.02771866416153043,0.03040417646256754,0.03331041911745595,shannon,ols,2924,NA
0.02918153887619577,0.00145335969223541,0.02650104467150604,0.02911953715059349,0.03184518279513432,shannon,ols,2925,NA
0.02788113471574874,0.00142327912970641,0.02522870197163606,0.02782616996390943,0.03045271863207435,shannon,ols,2926,NA
0.02660955714871702,0.00139064857886672,0.0239658508107246,0.02655639476617667,0.02919963925153651,shannon,ols,2927,NA
0.02538340723125948,0.00135498878576051,0.02286130825968863,0.02530783925474146,0.02796034563367562,shannon,ols,2928,NA
0.02421387631327628,0.0013167255787286,0.02183497894895962,0.02417145426140287,0.02674385344862568,shannon,ols,2929,NA
0.02310652803417887,0.00127699790642956,0.02075735426589124,0.02305121603132634,0.02555193892650525,shannon,ols,2930,NA
0.02206202697008609,0.00123720151612843,0.01975577439844672,0.02200535677893089,0.02442554967573864,shannon,ols,2931,NA
0.02107748353763315,0.00119854371772078,0.01877445270707196,0.02103486606631089,0.02333866760468545,shannon,ols,2932,NA
0.02041200873715207,0.00117243103992984,0.01818396026493647,0.02038631121174213,0.02264792945025322,shannon,ols,2933,NA
0.04119059300514953,0.00169136895821988,0.03777532352732236,0.04108596494496683,0.04471596422149117,shannon,ols,2981,NA
0.04086364941686354,0.00167324423796737,0.03752707415785324,0.0408140847045472,0.04431150010104046,shannon,ols,2982,NA
0.04038554789038304,0.00166309507278735,0.03706451380963568,0.04034604107135542,0.04373891236945208,shannon,ols,2983,NA
0.03997332194411489,0.00165929157685946,0.0366086129079386,0.03993705886130014,0.04316430286545475,shannon,ols,2984,NA
0.03956551053935476,0.00165569974151457,0.03613391595765911,0.0395130206109973,0.04273871967483873,shannon,ols,2985,NA
0.03911502193876905,0.00165078503188727,0.03566205040483359,0.03907529480504584,0.04226196958787368,shannon,ols,2986,NA
0.03859378483030713,0.00164517019473734,0.03522706006249869,0.03857166672324212,0.04158436430370971,shannon,ols,2987,NA
0.03798581554370587,0.00163789785219593,0.0346564806235155,0.03794485708027152,0.04101661030562201,shannon,ols,2988,NA
0.03728124068604292,0.0016263582786392,0.03402596303126799,0.03727766339399407,0.04033724954725256,shannon,ols,2989,NA
0.03647499714547849,0.00160858976473848,0.03330129137383486,0.03647372504219005,0.03949713139914047,shannon,ols,2990,NA
0.03556757469910208,0.00158487711189258,0.03245003162967463,0.03553580254152814,0.03862615505443348,shannon,ols,2991,NA
0.03456491685511881,0.00155746464021788,0.03151415991404919,0.0345009569487074,0.0375129030674981,shannon,ols,2992,NA
0.03347732780528342,0.00152913207939256,0.03044882992238575,0.03346297228844958,0.03630635969768093,shannon,ols,2993,NA
0.03231862365004329,0.00150184854899725,0.02935549739699482,0.03229520072314693,0.03501356397265236,shannon,ols,2994,NA
0.03110590665210439,0.00147613949890268,0.0282177920033701,0.03102896794556757,0.03381721261185307,shannon,ols,2995,NA
0.02985921639310534,0.00145117505499978,0.02698206087974028,0.02976154728987455,0.03241843762087813,shannon,ols,2996,NA
0.02860027885160873,0.00142533808814805,0.0258040247630535,0.02849933220673034,0.03111434949658822,shannon,ols,2997,NA
0.02735033805432244,0.00139698946688088,0.0246881676942643,0.02724268492133419,0.02994105533656749,shannon,ols,2998,NA
0.02612776461828758,0.00136513948479137,0.02355207704482113,0.02604700071665868,0.02867192250655856,shannon,ols,2999,NA
0.02494629130974911,0.0013297843993594,0.02245352738855621,0.02489043059057539,0.02746608991783482,shannon,ols,3000,NA
0.02381436209151586,0.00129182046167442,0.02142040928815621,0.02376798392329075,0.02622883779502816,shannon,ols,3001,NA
0.02273555633175449,0.00125263925046064,0.02038308480129146,0.0226683333710805,0.02507725074806292,shannon,ols,3002,NA
0.02170970347975368,0.00121363339883882,0.01944160879810933,0.02163794438326041,0.02401104514821036,shannon,ols,3003,NA
0.0207783845733936,0.00117804996483299,0.01853244462019827,0.02075534507055229,0.02304936199385266,shannon,ols,3004,NA
0.02013889167914119,0.0011539599950807,0.01792866972136525,0.02009320983845566,0.02232737542190534,shannon,ols,3005,NA
0.0406339951009337,0.00170887908872235,0.03732640958484238,0.04057601052666871,0.04419361714296545,shannon,ols,3052,NA
0.04039310985147935,0.00169518567410602,0.03709480749901978,0.04036657374993286,0.04394789599949796,shannon,ols,3053,NA
0.03996587087945885,0.00168256903584867,0.03674264423240462,0.03993699253391553,0.04340935871490192,shannon,ols,3054,NA
0.03960744414042907,0.00167726926145027,0.03626148478083533,0.039565808850229,0.04288589165912027,shannon,ols,3055,NA
0.03926401457622652,0.00167307461094729,0.0358610802508692,0.03918209866056969,0.04235637117810519,shannon,ols,3056,NA
0.03888634242487388,0.00166590920471547,0.03561444077293797,0.03882647542865887,0.04198261164450248,shannon,ols,3057,NA
0.03844410893144921,0.00165515162217456,0.03516171328379629,0.03840227408014861,0.04148142375437769,shannon,ols,3058,NA
0.03792363719170887,0.00164123399637226,0.03462272785225326,0.03786978288803366,0.04080239105855971,shannon,ols,3059,NA
0.03731996867662011,0.00162381873629403,0.03418397659170901,0.03729653424513808,0.04021529925941285,shannon,ols,3060,NA
0.03663104399215406,0.00160221673065232,0.03355390064667309,0.03664899871474892,0.03967097986115067,shannon,ols,3061,NA
0.03585538142791412,0.00157664579989404,0.03279624500123539,0.03585439013145629,0.038818847098672,shannon,ols,3062,NA
0.03499211818093536,0.00154871793649643,0.03197223702823334,0.03498988164599263,0.03791280958347658,shannon,ols,3063,NA
0.03404226414842716,0.0015207066731705,0.03105211944181704,0.03403997234499162,0.03692284183534101,shannon,ols,3064,NA
0.03301049855935849,0.0014943455973016,0.03014263219694386,0.03294963501929592,0.03576451492883373,shannon,ols,3065,NA
0.0319067499872628,0.00147010244567461,0.02905323924899255,0.03179886848137994,0.03451856492974851,shannon,ols,3066,NA
0.0307466071100361,0.00144720586065777,0.02784584794770298,0.03064956119799693,0.03330405929273463,shannon,ols,3067,NA
0.0295500353645258,0.00142414206138382,0.02675547419306456,0.02942916597804756,0.03209846248774165,shannon,ols,3068,NA
0.0283387445203146,0.00139927134186838,0.02558316961421811,0.02821874996860873,0.03087763666783689,shannon,ols,3069,NA
0.02713319291096693,0.00137136424296253,0.02441082587825711,0.0270191340053967,0.02964269605756202,shannon,ols,3070,NA
0.025950240532089,0.00133995117907165,0.02331909268228621,0.02584995131490688,0.02840066261672163,shannon,ols,3071,NA
0.02480199130651844,0.00130540841568455,0.02224770838806329,0.02474283151969607,0.0272789790544872,shannon,ols,3072,NA
0.02369578563560832,0.00126876135714066,0.02127290623724045,0.02365097458179711,0.0261601975533197,shannon,ols,3073,NA
0.02263495229973524,0.00123129448734478,0.02032943201117918,0.02259012957823868,0.024952508335129,shannon,ols,3074,NA
0.02164493160600012,0.00119591527852917,0.01944057821745172,0.02160741684188989,0.02394587857993718,shannon,ols,3075,NA
0.02091704650208652,0.001171084477628,0.01866959867197298,0.02089113391695762,0.023197451769506,shannon,ols,3076,NA
0.018635892021287,0.00108167196476268,0.0165155329307098,0.01862766864696347,0.02078905153009338,shannon,ols,3078,NA
0.01812155948945414,0.00106416116794854,0.01604067995592976,0.01810292371369681,0.02028430828002363,shannon,ols,3079,NA
0.03999433444528054,0.00170776918880837,0.03675127579367491,0.03993503540374363,0.04342241406830193,shannon,ols,3124,NA
0.03980375791863937,0.00169770224457447,0.0365686156324504,0.03976685703675023,0.04316270903858305,shannon,ols,3125,NA
0.03928016646092696,0.00169131842384221,0.03603442543947645,0.03925559829190508,0.04260401271301258,shannon,ols,3126,NA
0.03899709945943598,0.00168664937634531,0.03575987084530378,0.03894449370562364,0.04220518929340933,shannon,ols,3127,NA
0.03870799624129362,0.00167991295403466,0.0354062034312351,0.03864447180729057,0.04176669493800532,shannon,ols,3128,NA
0.03837721897737953,0.0016682606584153,0.03505212909416523,0.03830899364926794,0.04146160227763316,shannon,ols,3129,NA
0.03798321545077871,0.00165136290095597,0.03464073170921037,0.0379266015201204,0.0409584145174204,shannon,ols,3130,NA
0.0375148614268285,0.00163001327848722,0.03421639579877359,0.03748642697348452,0.04045232251117317,shannon,ols,3131,NA
0.03633288199171616,0.00157779973045587,0.03324489306153746,0.03636634775102294,0.03929705282678634,shannon,ols,3133,NA
0.0356119277332521,0.00154929196242168,0.03258554148574819,0.03565304539029244,0.03849244229001059,shannon,ols,3134,NA
0.03480070706852912,0.00152119765901153,0.03180381341631098,0.03478424491620782,0.03758365748148572,shannon,ols,3135,NA
0.03389906523370767,0.00149480480476938,0.03100018568475813,0.03387963169764617,0.03663102923562861,shannon,ols,3136,NA
0.03291154979272234,0.00147058906608935,0.03010072202237321,0.03284800729163829,0.03558798471874139,shannon,ols,3137,NA
0.03184893837645655,0.00144811682252465,0.02903032557469048,0.03175142067161943,0.03448789797056707,shannon,ols,3138,NA
0.03072784671151502,0.001426333984249,0.0279327071385603,0.03058203734840281,0.03335720703015446,shannon,ols,3139,NA
0.02956853883121912,0.00140394481964621,0.02671889359099457,0.02948138874898619,0.03216713890413621,shannon,ols,3140,NA
0.02839195895082322,0.00137973582193063,0.02556891590482937,0.02825406601483045,0.03092091888471938,shannon,ols,3141,NA
0.02721710126057659,0.0013528540425712,0.02443526580564953,0.02711233871649772,0.02970002861864755,shannon,ols,3142,NA
0.02605936970734928,0.00132302101304544,0.02329690820164463,0.02597413044183497,0.02846962209187169,shannon,ols,3143,NA
0.02493000770355246,0.00129059230334898,0.02234153251753328,0.02489779144216676,0.02735751928236958,shannon,ols,3144,NA
0.0238363146585146,0.00125640279198163,0.02136413894849225,0.0238340528682961,0.02629999268641395,shannon,ols,3145,NA
0.02281325655841187,0.00122327078257779,0.02048534499728411,0.02284441502023622,0.02520998626835953,shannon,ols,3146,NA
0.02201178639492259,0.00119844435456951,0.01974028158656188,0.02201597419875351,0.02428320740979953,shannon,ols,3147,NA
0.01895315539306234,0.0010864125877346,0.01676296565079728,0.01894981219095101,0.0210919679474422,shannon,ols,3150,NA
0.01834768806402542,0.00106511423220177,0.01619616501559856,0.01835036122473923,0.02050096444960502,shannon,ols,3151,NA
0.03862818596938378,0.001692978805907,0.03534082058619198,0.03862573192898931,0.04173479710389156,shannon,ols,3199,NA
0.03840709424495953,0.00168341629537741,0.03514957475511364,0.0383597102061804,0.04144183252352203,shannon,ols,3200,NA
0.03781456076742739,0.00164652784703441,0.03444283906194149,0.03776834168184076,0.04080845643347931,shannon,ols,3202,NA
0.03740843075328066,0.00162065156875385,0.03404359930691794,0.03740684062677888,0.04036271073333278,shannon,ols,3203,NA
0.03694418762337335,0.00159423631987912,0.03367546501913712,0.03697703544522578,0.03987335451743604,shannon,ols,3204,NA
0.03624435717486454,0.00156114563673408,0.03311331241729553,0.03623561696080973,0.03913045016796768,shannon,ols,3205,NA
0.03559657535889123,0.00153126699754209,0.03253696133434208,0.03561905824429001,0.03842459715364774,shannon,ols,3206,NA
0.03483571586197533,0.00150232026238458,0.03189433211805723,0.03481218933511652,0.03763691061051599,shannon,ols,3207,NA
0.03395785919579097,0.00147669113139848,0.03104529647707222,0.03392959929868144,0.03663112555109354,shannon,ols,3208,NA
0.03299572121176105,0.00145345700343175,0.03024382413263521,0.03287987020172151,0.03563815871609098,shannon,ols,3209,NA
0.03196085738961168,0.00143185448419756,0.02923158720998181,0.03187341253897071,0.03455762418516067,shannon,ols,3210,NA
0.0308690563816358,0.00141088374964588,0.02813721277805815,0.03073182759115747,0.03348277792682472,shannon,ols,3211,NA
0.02973869744589465,0.0013895039696441,0.02693364987788113,0.02960616702626209,0.03232469052918981,shannon,ols,3212,NA
0.02858852991390948,0.00136674038373205,0.02578343510613419,0.02847932532771498,0.03105683147226907,shannon,ols,3213,NA
0.02742957824289165,0.00134187465121125,0.0246531536134399,0.02733926031049487,0.02992101698362799,shannon,ols,3214,NA
0.02629721204002668,0.00131455674931143,0.02356212287554538,0.02624897068453136,0.02867686474293839,shannon,ols,3215,NA
0.02517303981689382,0.00128497244611167,0.02259945121958066,0.02514901632419853,0.0275769835200482,shannon,ols,3216,NA
0.02413792252825124,0.00125571605629981,0.02160821089828751,0.02414338709353965,0.02654948234078123,shannon,ols,3217,NA
0.02329104113598861,0.0012314732848954,0.02088607620727427,0.02331150685644586,0.02563575894492282,shannon,ols,3218,NA
0.01980230615196861,0.0011115165536099,0.01761839278296511,0.01978814390680494,0.02195790393703338,shannon,ols,3221,NA
0.01921864995420526,0.00109077413026083,0.01708540157139202,0.01921168638551212,0.02137694985923708,shannon,ols,3222,NA
0.03856813758032292,0.00170277932525204,0.03536324550423473,0.03858625585288269,0.04169937493874881,shannon,ols,3270,NA
0.03845055791910984,0.00169737767718198,0.03522729247375261,0.03846259746983024,0.04159965566951233,shannon,ols,3271,NA
0.03828761305110904,0.00168591856418937,0.03496383788600978,0.03828398609789976,0.04133681953495925,shannon,ols,3272,NA
0.03811384041704191,0.00167029482721367,0.03468669895691181,0.03808362331555023,0.04111341468735773,shannon,ols,3273,NA
0.03737103849561642,0.00161423000035714,0.03407112841929547,0.03737589234902311,0.04032594239025729,shannon,ols,3275,NA
0.03536639396058039,0.00150511076838307,0.03245193280110614,0.0353807773560916,0.0382738648818737,shannon,ols,3278,NA
0.03486101095306104,0.00148635574788339,0.03198460393738766,0.03483697662689716,0.03759625022336607,shannon,ols,3279,NA
