grid_cell,naive_trend,corrected_trend,trend_diff,direction_flipped
1588,2.7000000000000006,4.268719646386441,1.5687196463864406,FALSE
1589,0.3000000000000001,4.2715620433543515,3.9715620433543513,FALSE
1590,6.399999999999999,4.049746794761862,-2.350253205238136,FALSE
1591,8.199999999999998,3.8569686949300377,-4.34303130506996,FALSE
1592,5.4,3.08060303919283,-2.3193969608071705,FALSE
1593,6.8,3.6386016470563907,-3.161398352943609,FALSE
1594,1.2,5.052822978101145,3.8528229781011447,FALSE
1602,2.5999999999999996,6.010022281368916,3.4100222813689163,FALSE
1608,4.6,7.1006717862227005,2.500671786222701,FALSE
1609,12.2,7.087328937594067,-5.112671062405933,FALSE
1610,5.3999999999999995,7.081485200561161,1.6814852005611618,FALSE
1612,3.6,7.346934944651729,3.7469349446517293,FALSE
1613,7.699999999999998,7.3596956268400415,-0.3403043731599569,FALSE
1614,13.5,7.01395831649442,-6.48604168350558,FALSE
1616,2.2,7.075865431100744,4.875865431100744,FALSE
1617,3.1999999999999993,7.429135060885025,4.229135060885025,FALSE
1618,-1.799999999999999,7.689732639970117,9.489732639970116,TRUE
1619,1.4,7.933868498996696,6.533868498996696,FALSE
1620,10.100000000000001,8.122173977939033,-1.9778260220609685,FALSE
1621,1.4,8.509841325976003,7.109841325976003,FALSE
