grid_cell,metric,mk_S,mk_tau,mk_p
558,fdiv,-2,-0.2,0.8064959405073402
558,fric_prob,2,0.2,0.8064959405073402
558,fdiv_fund,0,0,1
558,feve_fund,-8,-0.8,0.08641073297370003
558,fdis_prob,-8,-0.8,0.08641073297370003
558,fmpd_prob,-8,-0.8,0.08641073297370003
558,raoq_fund,-8,-0.8,0.08641073297370003
558,cwm_pc1,-10,-1,0.02748633611151034
558,cwm_pc2,10,1,0.02748633611151034
558,pd_prob_mctavish,10,1,0.02748633611151034
558,mpd_prob_mctavish,6,0.6,0.2206713619198468
559,corrected_richness,10,1,0.02748633611151034
559,shannon,10,1,0.02748633611151034
559,inv_simpson,10,1,0.02748633611151034
559,trait_volume,-6,-0.6,0.2206713619198468
559,trait_dispersion,-10,-1,0.02748633611151034
559,rao_q,-8,-0.8,0.08641073297370003
559,feve,10,1,0.02748633611151034
559,fdiv,0,0,1
559,fric_prob,4,0.4,0.4624327264504763
559,fdiv_fund,4,0.4,0.4624327264504763
559,feve_fund,-8,-0.8,0.08641073297370003
559,fdis_prob,-4,-0.4,0.4624327264504763
559,fmpd_prob,-8,-0.8,0.08641073297370003
559,raoq_fund,-8,-0.8,0.08641073297370003
559,cwm_pc1,-10,-1,0.02748633611151034
559,cwm_pc2,10,1,0.02748633611151034
559,pd_prob_mctavish,10,1,0.02748633611151034
559,mpd_prob_mctavish,6,0.6,0.2206713619198468
560,corrected_richness,10,1,0.02748633611151034
560,shannon,10,1,0.02748633611151034
560,inv_simpson,10,1,0.02748633611151034
560,trait_volume,-6,-0.6,0.2206713619198468
560,trait_dispersion,-10,-1,0.02748633611151034
560,rao_q,-10,-1,0.02748633611151034
560,feve,10,1,0.02748633611151034
560,fdiv,4,0.4,0.4624327264504763
560,fric_prob,4,0.4,0.4624327264504763
560,fdiv_fund,0,0,1
560,feve_fund,-6,-0.6,0.2206713619198468
560,fdis_prob,-6,-0.6,0.2206713619198468
560,fmpd_prob,-10,-1,0.02748633611151034
560,raoq_fund,-6,-0.6,0.2206713619198468
560,cwm_pc1,-8,-0.8,0.08641073297370003
560,cwm_pc2,8,0.8,0.08641073297370003
560,pd_prob_mctavish,10,1,0.02748633611151034
560,mpd_prob_mctavish,6,0.6,0.2206713619198468
561,corrected_richness,10,1,0.02748633611151034
561,shannon,10,1,0.02748633611151034
561,inv_simpson,10,1,0.02748633611151034
561,trait_volume,-10,-1,0.02748633611151034
561,trait_dispersion,-10,-1,0.02748633611151034
561,rao_q,-10,-1,0.02748633611151034
561,feve,8,0.8,0.08641073297370003
561,fdiv,8,0.8,0.08641073297370003
561,fric_prob,2,0.2,0.8064959405073402
561,fdiv_fund,-4,-0.4,0.4624327264504763
561,feve_fund,-6,-0.6,0.2206713619198468
561,fdis_prob,-8,-0.8,0.08641073297370003
561,fmpd_prob,-10,-1,0.02748633611151034
561,raoq_fund,-8,-0.8,0.08641073297370003
561,cwm_pc1,-2,-0.2,0.8064959405073402
561,cwm_pc2,2,0.2,0.8064959405073402
561,pd_prob_mctavish,10,1,0.02748633611151034
561,mpd_prob_mctavish,4,0.4,0.4624327264504763
563,corrected_richness,10,1,0.02748633611151034
563,shannon,10,1,0.02748633611151034
563,inv_simpson,10,1,0.02748633611151034
563,trait_volume,-10,-1,0.02748633611151034
563,trait_dispersion,-10,-1,0.02748633611151034
563,rao_q,-10,-1,0.02748633611151034
563,feve,10,1,0.02748633611151034
563,fdiv,6,0.6,0.2206713619198468
563,fric_prob,-6,-0.6,0.2206713619198468
563,fdiv_fund,-6,-0.6,0.2206713619198468
563,feve_fund,-10,-1,0.02748633611151034
563,fdis_prob,-8,-0.8,0.08641073297370003
563,fmpd_prob,-10,-1,0.02748633611151034
563,raoq_fund,-10,-1,0.02748633611151034
563,cwm_pc1,2,0.2,0.8064959405073402
563,cwm_pc2,-6,-0.6,0.2206713619198468
563,pd_prob_mctavish,10,1,0.02748633611151034
563,mpd_prob_mctavish,4,0.4,0.4624327264504763
564,corrected_richness,10,1,0.02748633611151034
564,shannon,10,1,0.02748633611151034
564,inv_simpson,10,1,0.02748633611151034
564,trait_volume,-10,-1,0.02748633611151034
564,trait_dispersion,-10,-1,0.02748633611151034
564,rao_q,-10,-1,0.02748633611151034
564,feve,10,1,0.02748633611151034
564,fdiv,8,0.8,0.08641073297370003
564,fric_prob,-8,-0.8,0.08641073297370003
564,fdiv_fund,-6,-0.6,0.2206713619198468
564,feve_fund,-10,-1,0.02748633611151034
564,fdis_prob,-10,-1,0.02748633611151034
564,fmpd_prob,-10,-1,0.02748633611151034
564,raoq_fund,-10,-1,0.02748633611151034
564,cwm_pc1,2,0.2,0.8064959405073402
564,cwm_pc2,-8,-0.8,0.08641073297370003
564,pd_prob_mctavish,10,1,0.02748633611151034
564,mpd_prob_mctavish,6,0.6,0.2206713619198468
592,corrected_richness,10,1,0.02748633611151034
592,shannon,10,1,0.02748633611151034
592,inv_simpson,10,1,0.02748633611151034
592,trait_volume,-2,-0.2,0.8064959405073402
592,trait_dispersion,6,0.6,0.2206713619198468
592,rao_q,2,0.2,0.8064959405073402
592,feve,10,1,0.02748633611151034
592,fdiv,-8,-0.8,0.08641073297370003
592,fric_prob,2,0.2,0.8064959405073402
592,fdiv_fund,-6,-0.6,0.2206713619198468
592,feve_fund,-8,-0.8,0.08641073297370003
592,fdis_prob,6,0.6,0.2206713619198468
592,fmpd_prob,2,0.2,0.8064959405073402
592,raoq_fund,0,0,1
592,cwm_pc1,-10,-1,0.02748633611151034
592,cwm_pc2,10,1,0.02748633611151034
592,pd_prob_mctavish,10,1,0.02748633611151034
592,mpd_prob_mctavish,10,1,0.02748633611151034
593,corrected_richness,10,1,0.02748633611151034
593,shannon,10,1,0.02748633611151034
593,inv_simpson,10,1,0.02748633611151034
593,trait_volume,0,0,1
593,trait_dispersion,6,0.6,0.2206713619198468
593,rao_q,2,0.2,0.8064959405073402
593,feve,10,1,0.02748633611151034
593,fdiv,-8,-0.8,0.08641073297370003
593,fric_prob,10,1,0.02748633611151034
593,fdiv_fund,-8,-0.8,0.08641073297370003
593,feve_fund,-6,-0.6,0.2206713619198468
593,fdis_prob,4,0.4,0.4624327264504763
593,fmpd_prob,2,0.2,0.8064959405073402
593,raoq_fund,0,0,1
593,cwm_pc1,-10,-1,0.02748633611151034
593,cwm_pc2,10,1,0.02748633611151034
593,pd_prob_mctavish,10,1,0.02748633611151034
593,mpd_prob_mctavish,10,1,0.02748633611151034
625,corrected_richness,10,1,0.02748633611151034
625,shannon,10,1,0.02748633611151034
625,inv_simpson,10,1,0.02748633611151034
625,trait_volume,-10,-1,0.02748633611151034
625,trait_dispersion,-10,-1,0.02748633611151034
625,rao_q,-10,-1,0.02748633611151034
625,feve,10,1,0.02748633611151034
625,fdiv,6,0.6,0.2206713619198468
625,fric_prob,-6,-0.6,0.2206713619198468
625,fdiv_fund,-10,-1,0.02748633611151034
625,feve_fund,-10,-1,0.02748633611151034
625,fdis_prob,-10,-1,0.02748633611151034
625,fmpd_prob,-10,-1,0.02748633611151034
625,raoq_fund,-10,-1,0.02748633611151034
625,cwm_pc1,-2,-0.2,0.8064959405073402
625,cwm_pc2,4,0.4,0.4624327264504763
625,pd_prob_mctavish,10,1,0.02748633611151034
625,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
626,corrected_richness,10,1,0.02748633611151034
626,shannon,10,1,0.02748633611151034
626,inv_simpson,10,1,0.02748633611151034
626,trait_volume,-10,-1,0.02748633611151034
626,trait_dispersion,-10,-1,0.02748633611151034
626,rao_q,-10,-1,0.02748633611151034
626,feve,8,0.8,0.08641073297370003
626,fdiv,6,0.6,0.2206713619198468
626,fric_prob,-6,-0.6,0.2206713619198468
626,fdiv_fund,-6,-0.6,0.2206713619198468
626,feve_fund,-8,-0.8,0.08641073297370003
626,fdis_prob,-10,-1,0.02748633611151034
626,fmpd_prob,-10,-1,0.02748633611151034
626,raoq_fund,-10,-1,0.02748633611151034
626,cwm_pc1,-6,-0.6,0.2206713619198468
626,cwm_pc2,10,1,0.02748633611151034
626,pd_prob_mctavish,10,1,0.02748633611151034
626,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
627,corrected_richness,10,1,0.02748633611151034
627,shannon,10,1,0.02748633611151034
627,inv_simpson,10,1,0.02748633611151034
627,trait_volume,-10,-1,0.02748633611151034
627,trait_dispersion,-10,-1,0.02748633611151034
627,rao_q,-10,-1,0.02748633611151034
627,feve,10,1,0.02748633611151034
627,fdiv,6,0.6,0.2206713619198468
627,fric_prob,-6,-0.6,0.2206713619198468
627,fdiv_fund,-6,-0.6,0.2206713619198468
627,feve_fund,-10,-1,0.02748633611151034
627,fdis_prob,-10,-1,0.02748633611151034
627,fmpd_prob,-10,-1,0.02748633611151034
627,raoq_fund,-10,-1,0.02748633611151034
627,cwm_pc1,4,0.4,0.4624327264504763
627,cwm_pc2,-8,-0.8,0.08641073297370003
627,pd_prob_mctavish,10,1,0.02748633611151034
627,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
628,corrected_richness,10,1,0.02748633611151034
628,shannon,10,1,0.02748633611151034
628,inv_simpson,10,1,0.02748633611151034
628,trait_volume,-10,-1,0.02748633611151034
628,trait_dispersion,-10,-1,0.02748633611151034
628,rao_q,-10,-1,0.02748633611151034
628,feve,10,1,0.02748633611151034
628,fdiv,6,0.6,0.2206713619198468
628,fric_prob,-6,-0.6,0.2206713619198468
628,fdiv_fund,-8,-0.8,0.08641073297370003
628,feve_fund,-10,-1,0.02748633611151034
628,fdis_prob,-10,-1,0.02748633611151034
628,fmpd_prob,-10,-1,0.02748633611151034
628,raoq_fund,-10,-1,0.02748633611151034
628,cwm_pc1,2,0.2,0.8064959405073402
628,cwm_pc2,-4,-0.4,0.4624327264504763
628,pd_prob_mctavish,10,1,0.02748633611151034
628,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
629,corrected_richness,10,1,0.02748633611151034
629,shannon,10,1,0.02748633611151034
629,inv_simpson,10,1,0.02748633611151034
629,trait_volume,-10,-1,0.02748633611151034
629,trait_dispersion,-10,-1,0.02748633611151034
629,rao_q,-10,-1,0.02748633611151034
629,feve,6,0.6,0.2206713619198468
629,fdiv,6,0.6,0.2206713619198468
629,fric_prob,-6,-0.6,0.2206713619198468
629,fdiv_fund,-4,-0.4,0.4624327264504763
629,feve_fund,-10,-1,0.02748633611151034
629,fdis_prob,-8,-0.8,0.08641073297370003
629,fmpd_prob,-10,-1,0.02748633611151034
629,raoq_fund,-8,-0.8,0.08641073297370003
629,cwm_pc1,2,0.2,0.8064959405073402
629,cwm_pc2,0,0,1
629,pd_prob_mctavish,10,1,0.02748633611151034
629,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
630,corrected_richness,10,1,0.02748633611151034
630,shannon,10,1,0.02748633611151034
630,inv_simpson,10,1,0.02748633611151034
630,trait_volume,-10,-1,0.02748633611151034
630,trait_dispersion,-10,-1,0.02748633611151034
630,rao_q,-10,-1,0.02748633611151034
630,feve,4,0.4,0.4624327264504763
630,fdiv,6,0.6,0.2206713619198468
630,fric_prob,-4,-0.4,0.4624327264504763
630,fdiv_fund,0,0,1
630,feve_fund,-10,-1,0.02748633611151034
630,fdis_prob,-8,-0.8,0.08641073297370003
630,fmpd_prob,-10,-1,0.02748633611151034
630,raoq_fund,-8,-0.8,0.08641073297370003
630,cwm_pc1,0,0,1
630,cwm_pc2,-2,-0.2,0.8064959405073402
630,pd_prob_mctavish,10,1,0.02748633611151034
630,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
634,corrected_richness,10,1,0.02748633611151034
634,shannon,10,1,0.02748633611151034
634,inv_simpson,10,1,0.02748633611151034
634,trait_volume,-10,-1,0.02748633611151034
634,trait_dispersion,-10,-1,0.02748633611151034
634,rao_q,-10,-1,0.02748633611151034
634,feve,8,0.8,0.08641073297370003
634,fdiv,4,0.4,0.4624327264504763
634,fric_prob,-2,-0.2,0.8064959405073402
634,fdiv_fund,0,0,1
634,feve_fund,-10,-1,0.02748633611151034
634,fdis_prob,-10,-1,0.02748633611151034
634,fmpd_prob,-10,-1,0.02748633611151034
634,raoq_fund,-10,-1,0.02748633611151034
634,cwm_pc1,-4,-0.4,0.4624327264504763
634,cwm_pc2,4,0.4,0.4624327264504763
634,pd_prob_mctavish,10,1,0.02748633611151034
634,mpd_prob_mctavish,4,0.4,0.4624327264504763
635,corrected_richness,10,1,0.02748633611151034
635,shannon,10,1,0.02748633611151034
635,inv_simpson,10,1,0.02748633611151034
635,trait_volume,-10,-1,0.02748633611151034
635,trait_dispersion,-10,-1,0.02748633611151034
635,rao_q,-10,-1,0.02748633611151034
635,feve,8,0.8,0.08641073297370003
635,fdiv,8,0.8,0.08641073297370003
635,fric_prob,-4,-0.4,0.4624327264504763
635,fdiv_fund,-4,-0.4,0.4624327264504763
635,feve_fund,-10,-1,0.02748633611151034
635,fdis_prob,-10,-1,0.02748633611151034
635,fmpd_prob,-10,-1,0.02748633611151034
635,raoq_fund,-10,-1,0.02748633611151034
635,cwm_pc1,-2,-0.2,0.8064959405073402
635,cwm_pc2,0,0,1
635,pd_prob_mctavish,10,1,0.02748633611151034
635,mpd_prob_mctavish,4,0.4,0.4624327264504763
636,corrected_richness,10,1,0.02748633611151034
636,shannon,10,1,0.02748633611151034
636,inv_simpson,10,1,0.02748633611151034
636,trait_volume,-10,-1,0.02748633611151034
636,trait_dispersion,-10,-1,0.02748633611151034
636,rao_q,-10,-1,0.02748633611151034
636,feve,6,0.6,0.2206713619198468
636,fdiv,8,0.8,0.08641073297370003
636,fric_prob,6,0.6,0.2206713619198468
636,fdiv_fund,2,0.2,0.8064959405073402
636,feve_fund,-10,-1,0.02748633611151034
636,fdis_prob,-10,-1,0.02748633611151034
636,fmpd_prob,-10,-1,0.02748633611151034
636,raoq_fund,-8,-0.8,0.08641073297370003
636,cwm_pc1,-10,-1,0.02748633611151034
636,cwm_pc2,10,1,0.02748633611151034
636,pd_prob_mctavish,10,1,0.02748633611151034
636,mpd_prob_mctavish,6,0.6,0.2206713619198468
637,corrected_richness,10,1,0.02748633611151034
637,shannon,10,1,0.02748633611151034
637,inv_simpson,10,1,0.02748633611151034
637,trait_volume,-10,-1,0.02748633611151034
637,trait_dispersion,-8,-0.8,0.08641073297370003
637,rao_q,-10,-1,0.02748633611151034
637,feve,2,0.2,0.8064959405073402
637,fdiv,0,0,1
637,fric_prob,-6,-0.6,0.2206713619198468
637,fdiv_fund,-6,-0.6,0.2206713619198468
637,feve_fund,-10,-1,0.02748633611151034
637,fdis_prob,-6,-0.6,0.2206713619198468
637,fmpd_prob,-10,-1,0.02748633611151034
637,raoq_fund,-10,-1,0.02748633611151034
637,cwm_pc1,-10,-1,0.02748633611151034
637,cwm_pc2,10,1,0.02748633611151034
637,pd_prob_mctavish,10,1,0.02748633611151034
637,mpd_prob_mctavish,4,0.4,0.4624327264504763
640,corrected_richness,10,1,0.02748633611151034
640,shannon,10,1,0.02748633611151034
640,inv_simpson,10,1,0.02748633611151034
640,trait_volume,-10,-1,0.02748633611151034
640,trait_dispersion,-10,-1,0.02748633611151034
640,rao_q,-10,-1,0.02748633611151034
640,feve,10,1,0.02748633611151034
640,fdiv,-2,-0.2,0.8064959405073402
640,fric_prob,-4,-0.4,0.4624327264504763
640,fdiv_fund,4,0.4,0.4624327264504763
640,feve_fund,-10,-1,0.02748633611151034
640,fdis_prob,-10,-1,0.02748633611151034
640,fmpd_prob,-10,-1,0.02748633611151034
640,raoq_fund,-10,-1,0.02748633611151034
640,cwm_pc1,-8,-0.8,0.08641073297370003
640,cwm_pc2,8,0.8,0.08641073297370003
640,pd_prob_mctavish,10,1,0.02748633611151034
640,mpd_prob_mctavish,6,0.6,0.2206713619198468
663,corrected_richness,10,1,0.02748633611151034
663,shannon,10,1,0.02748633611151034
663,inv_simpson,10,1,0.02748633611151034
663,trait_volume,-6,-0.6,0.2206713619198468
663,trait_dispersion,4,0.4,0.4624327264504763
663,rao_q,-2,-0.2,0.8064959405073402
663,feve,10,1,0.02748633611151034
663,fdiv,-6,-0.6,0.2206713619198468
663,fric_prob,10,1,0.02748633611151034
663,fdiv_fund,8,0.8,0.08641073297370003
663,feve_fund,-8,-0.8,0.08641073297370003
663,fdis_prob,6,0.6,0.2206713619198468
663,fmpd_prob,-2,-0.2,0.8064959405073402
663,raoq_fund,2,0.2,0.8064959405073402
663,cwm_pc1,-10,-1,0.02748633611151034
663,cwm_pc2,10,1,0.02748633611151034
663,pd_prob_mctavish,10,1,0.02748633611151034
663,mpd_prob_mctavish,8,0.8,0.08641073297370003
664,corrected_richness,10,1,0.02748633611151034
664,shannon,10,1,0.02748633611151034
664,inv_simpson,10,1,0.02748633611151034
664,trait_volume,-6,-0.6,0.2206713619198468
664,trait_dispersion,4,0.4,0.4624327264504763
664,rao_q,-2,-0.2,0.8064959405073402
664,feve,10,1,0.02748633611151034
664,fdiv,-6,-0.6,0.2206713619198468
664,fric_prob,10,1,0.02748633611151034
664,fdiv_fund,10,1,0.02748633611151034
664,feve_fund,-8,-0.8,0.08641073297370003
664,fdis_prob,6,0.6,0.2206713619198468
664,fmpd_prob,-2,-0.2,0.8064959405073402
664,raoq_fund,6,0.6,0.2206713619198468
664,cwm_pc1,-10,-1,0.02748633611151034
664,cwm_pc2,10,1,0.02748633611151034
664,pd_prob_mctavish,10,1,0.02748633611151034
664,mpd_prob_mctavish,8,0.8,0.08641073297370003
665,corrected_richness,10,1,0.02748633611151034
665,shannon,10,1,0.02748633611151034
665,inv_simpson,10,1,0.02748633611151034
665,trait_volume,-6,-0.6,0.2206713619198468
665,trait_dispersion,4,0.4,0.4624327264504763
665,rao_q,-2,-0.2,0.8064959405073402
665,feve,10,1,0.02748633611151034
665,fdiv,-6,-0.6,0.2206713619198468
665,fric_prob,10,1,0.02748633611151034
665,fdiv_fund,10,1,0.02748633611151034
665,feve_fund,-10,-1,0.02748633611151034
665,fdis_prob,6,0.6,0.2206713619198468
665,fmpd_prob,-2,-0.2,0.8064959405073402
665,raoq_fund,2,0.2,0.8064959405073402
665,cwm_pc1,-10,-1,0.02748633611151034
665,cwm_pc2,10,1,0.02748633611151034
665,pd_prob_mctavish,10,1,0.02748633611151034
665,mpd_prob_mctavish,10,1,0.02748633611151034
666,corrected_richness,10,1,0.02748633611151034
666,shannon,10,1,0.02748633611151034
666,inv_simpson,10,1,0.02748633611151034
666,trait_volume,-6,-0.6,0.2206713619198468
666,trait_dispersion,2,0.2,0.8064959405073402
666,rao_q,-6,-0.6,0.2206713619198468
666,feve,10,1,0.02748633611151034
666,fdiv,-6,-0.6,0.2206713619198468
666,fric_prob,10,1,0.02748633611151034
666,fdiv_fund,10,1,0.02748633611151034
666,feve_fund,-10,-1,0.02748633611151034
666,fdis_prob,6,0.6,0.2206713619198468
666,fmpd_prob,-6,-0.6,0.2206713619198468
666,raoq_fund,4,0.4,0.4624327264504763
666,cwm_pc1,-10,-1,0.02748633611151034
666,cwm_pc2,10,1,0.02748633611151034
666,pd_prob_mctavish,10,1,0.02748633611151034
666,mpd_prob_mctavish,10,1,0.02748633611151034
696,corrected_richness,10,1,0.02748633611151034
696,shannon,10,1,0.02748633611151034
696,inv_simpson,10,1,0.02748633611151034
696,trait_volume,-10,-1,0.02748633611151034
696,trait_dispersion,-10,-1,0.02748633611151034
696,rao_q,-10,-1,0.02748633611151034
696,feve,10,1,0.02748633611151034
696,fdiv,2,0.2,0.8064959405073402
696,fric_prob,2,0.2,0.8064959405073402
696,fdiv_fund,-6,-0.6,0.2206713619198468
696,feve_fund,-10,-1,0.02748633611151034
696,fdis_prob,-4,-0.4,0.4624327264504763
696,fmpd_prob,-10,-1,0.02748633611151034
696,raoq_fund,-6,-0.6,0.2206713619198468
696,cwm_pc1,-8,-0.8,0.08641073297370003
696,cwm_pc2,8,0.8,0.08641073297370003
696,pd_prob_mctavish,10,1,0.02748633611151034
696,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
698,corrected_richness,10,1,0.02748633611151034
698,shannon,10,1,0.02748633611151034
698,inv_simpson,10,1,0.02748633611151034
698,trait_volume,-10,-1,0.02748633611151034
698,trait_dispersion,-10,-1,0.02748633611151034
698,rao_q,-10,-1,0.02748633611151034
698,feve,10,1,0.02748633611151034
698,fdiv,4,0.4,0.4624327264504763
698,fric_prob,-6,-0.6,0.2206713619198468
698,fdiv_fund,-8,-0.8,0.08641073297370003
698,feve_fund,-10,-1,0.02748633611151034
698,fdis_prob,-10,-1,0.02748633611151034
698,fmpd_prob,-10,-1,0.02748633611151034
698,raoq_fund,-10,-1,0.02748633611151034
698,cwm_pc1,-4,-0.4,0.4624327264504763
698,cwm_pc2,2,0.2,0.8064959405073402
698,pd_prob_mctavish,10,1,0.02748633611151034
698,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
699,corrected_richness,10,1,0.02748633611151034
699,shannon,10,1,0.02748633611151034
699,inv_simpson,10,1,0.02748633611151034
699,trait_volume,-8,-0.8,0.08641073297370003
699,trait_dispersion,-10,-1,0.02748633611151034
699,rao_q,-10,-1,0.02748633611151034
699,feve,6,0.6,0.2206713619198468
699,fdiv,4,0.4,0.4624327264504763
699,fric_prob,-6,-0.6,0.2206713619198468
699,fdiv_fund,-6,-0.6,0.2206713619198468
699,feve_fund,-10,-1,0.02748633611151034
699,fdis_prob,-6,-0.6,0.2206713619198468
699,fmpd_prob,-10,-1,0.02748633611151034
699,raoq_fund,-10,-1,0.02748633611151034
699,cwm_pc1,-2,-0.2,0.8064959405073402
699,cwm_pc2,8,0.8,0.08641073297370003
699,pd_prob_mctavish,10,1,0.02748633611151034
699,mpd_prob_mctavish,-2,-0.2,0.8064959405073402
700,corrected_richness,10,1,0.02748633611151034
700,shannon,10,1,0.02748633611151034
700,inv_simpson,10,1,0.02748633611151034
700,trait_volume,-8,-0.8,0.08641073297370003
700,trait_dispersion,-10,-1,0.02748633611151034
700,rao_q,-10,-1,0.02748633611151034
700,feve,2,0.2,0.8064959405073402
700,fdiv,6,0.6,0.2206713619198468
700,fric_prob,-2,-0.2,0.8064959405073402
700,fdiv_fund,-4,-0.4,0.4624327264504763
700,feve_fund,-10,-1,0.02748633611151034
700,fdis_prob,-4,-0.4,0.4624327264504763
700,fmpd_prob,-10,-1,0.02748633611151034
700,raoq_fund,-6,-0.6,0.2206713619198468
700,cwm_pc1,-8,-0.8,0.08641073297370003
700,cwm_pc2,10,1,0.02748633611151034
700,pd_prob_mctavish,10,1,0.02748633611151034
700,mpd_prob_mctavish,6,0.6,0.2206713619198468
701,corrected_richness,10,1,0.02748633611151034
701,shannon,10,1,0.02748633611151034
701,inv_simpson,10,1,0.02748633611151034
701,trait_volume,-8,-0.8,0.08641073297370003
701,trait_dispersion,-8,-0.8,0.08641073297370003
701,rao_q,-10,-1,0.02748633611151034
701,feve,6,0.6,0.2206713619198468
701,fdiv,4,0.4,0.4624327264504763
701,fric_prob,-2,-0.2,0.8064959405073402
701,fdiv_fund,-6,-0.6,0.2206713619198468
701,feve_fund,-10,-1,0.02748633611151034
701,fdis_prob,-4,-0.4,0.4624327264504763
701,fmpd_prob,-10,-1,0.02748633611151034
701,raoq_fund,-4,-0.4,0.4624327264504763
701,cwm_pc1,-10,-1,0.02748633611151034
701,cwm_pc2,10,1,0.02748633611151034
701,pd_prob_mctavish,10,1,0.02748633611151034
701,mpd_prob_mctavish,4,0.4,0.4624327264504763
702,corrected_richness,10,1,0.02748633611151034
702,shannon,10,1,0.02748633611151034
702,inv_simpson,10,1,0.02748633611151034
702,trait_volume,-10,-1,0.02748633611151034
702,trait_dispersion,-10,-1,0.02748633611151034
702,rao_q,-10,-1,0.02748633611151034
702,feve,10,1,0.02748633611151034
702,fdiv,6,0.6,0.2206713619198468
702,fric_prob,-4,-0.4,0.4624327264504763
702,fdiv_fund,-6,-0.6,0.2206713619198468
702,feve_fund,-10,-1,0.02748633611151034
702,fdis_prob,-10,-1,0.02748633611151034
702,fmpd_prob,-10,-1,0.02748633611151034
702,raoq_fund,-8,-0.8,0.08641073297370003
702,cwm_pc1,-10,-1,0.02748633611151034
702,cwm_pc2,10,1,0.02748633611151034
702,pd_prob_mctavish,10,1,0.02748633611151034
702,mpd_prob_mctavish,4,0.4,0.4624327264504763
704,corrected_richness,10,1,0.02748633611151034
704,shannon,10,1,0.02748633611151034
704,inv_simpson,10,1,0.02748633611151034
704,trait_volume,-10,-1,0.02748633611151034
704,trait_dispersion,-10,-1,0.02748633611151034
